time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-22-7-11:52:58,63.9,137.8,1.516554,1.402492,TRUE,TRUE,2,4.41056
2015-22-7-11:53:0,63.9,137.7,1.539494,1.436971,TRUE,TRUE,2,4.41056
2015-22-7-11:53:1,63.9,137.6,1.539494,1.459957,TRUE,TRUE,2,4.41056
2015-22-7-11:53:3,64,137.5,1.550964,1.459957,TRUE,TRUE,2,4.41056
2015-22-7-11:53:4,64,137.5,1.528024,1.47145,TRUE,TRUE,2,4.41056
2015-22-7-11:53:5,64,137.4,1.550964,1.494436,TRUE,TRUE,2,4.41056
2015-22-7-11:53:7,64,137.4,1.585374,1.517422,TRUE,TRUE,2,4.41056
2015-22-7-11:53:8,64,137.4,1.596844,1.540408,TRUE,TRUE,2,4.41056
2015-22-7-11:53:10,64,137.4,1.573904,1.574887,TRUE,TRUE,2,4.41056
2015-22-7-11:53:11,64,137.5,1.528024,1.620859,TRUE,TRUE,2,4.41056
2015-22-7-11:53:12,64,137.5,1.528024,1.632352,TRUE,TRUE,2,4.41056
2015-22-7-11:53:14,64,137.4,1.573904,1.597873,TRUE,TRUE,2,4.41056
2015-22-7-11:53:15,64,137.4,1.505085,1.563394,TRUE,TRUE,2,4.41056
2015-22-7-11:53:17,64,137.5,1.493615,1.597873,TRUE,TRUE,2,4.41056
2015-22-7-11:53:18,64,137.5,1.516554,1.597873,TRUE,TRUE,2,4.41056
2015-22-7-11:53:19,64,137.5,1.550964,1.517422,TRUE,TRUE,2,4.41056
2015-22-7-11:53:21,64,137.6,1.596844,1.505929,TRUE,TRUE,2,4.41056
2015-22-7-11:53:22,64,137.6,1.631253,1.517422,TRUE,TRUE,2,4.41056
2015-22-7-11:53:24,64,137.7,1.642723,1.528915,TRUE,TRUE,2,4.41056
2015-22-7-11:53:25,64,137.8,1.654193,1.563394,TRUE,TRUE,2,4.41056
2015-22-7-11:53:26,64,137.9,1.631253,1.597873,TRUE,TRUE,2,4.41056
2015-22-7-11:53:28,64,137.9,1.608313,1.563394,TRUE,TRUE,2,4.41056
2015-22-7-11:53:29,63.9,138,1.585374,1.551901,TRUE,TRUE,2,4.41056
2015-22-7-11:53:31,64,138,1.550964,1.551901,TRUE,TRUE,2,4.41056
2015-22-7-11:53:32,63.9,138,1.539494,1.528915,TRUE,TRUE,2,4.41056
2015-22-7-11:53:33,63.9,138,1.562434,1.517422,TRUE,TRUE,2,4.41056
2015-22-7-11:53:35,63.9,138,1.562434,1.482943,TRUE,TRUE,2,4.41056
2015-22-7-11:53:36,63.9,138.1,1.562434,1.47145,TRUE,TRUE,2,4.41056
2015-22-7-11:53:38,63.9,138.2,1.550964,1.482943,TRUE,TRUE,2,4.41056
2015-22-7-11:53:39,63.9,138.3,1.677133,1.494436,TRUE,TRUE,2,4.41056
2015-22-7-11:53:40,64,138.4,1.585374,1.482943,TRUE,TRUE,2,4.41056
2015-22-7-11:53:42,64,138.5,1.573904,1.47145,TRUE,TRUE,2,4.41056
2015-22-7-11:53:43,64,138.6,1.596844,1.609366,TRUE,TRUE,2,4.41056
2015-22-7-11:53:45,64,138.6,1.631253,1.528915,TRUE,TRUE,2,4.41056
2015-22-7-11:53:46,64,138.6,1.654193,1.528915,TRUE,TRUE,2,4.41056
2015-22-7-11:53:47,64,138.6,1.665663,1.563394,TRUE,TRUE,2,4.41056
2015-22-7-11:53:49,63.9,138.6,1.677133,1.609366,TRUE,TRUE,2,4.41056
2015-22-7-11:53:50,63.9,138.6,1.688603,1.632352,TRUE,TRUE,2,4.41056
2015-22-7-11:53:52,63.9,138.7,1.700073,1.643845,TRUE,TRUE,2,4.41056
2015-22-7-11:53:53,64,138.7,1.700073,1.666831,TRUE,TRUE,2,4.41056
2015-22-7-11:53:54,63.9,138.7,1.665663,1.655338,TRUE,TRUE,2,4.41056
2015-22-7-11:53:56,63.9,138.7,1.619783,1.666831,TRUE,TRUE,2,4.41056
2015-22-7-11:53:57,64,138.6,1.608313,1.689817,TRUE,TRUE,2,4.41056
2015-22-7-11:53:59,63.9,138.6,1.585374,1.689817,TRUE,TRUE,2,4.41056
2015-22-7-11:54:0,63.9,138.6,1.573904,1.655338,TRUE,TRUE,2,4.41056
2015-22-7-11:54:1,63.9,138.6,1.573904,1.632352,TRUE,TRUE,2,4.41056
2015-22-7-11:54:3,63.9,138.6,1.550964,1.609366,TRUE,TRUE,2,4.41056
2015-22-7-11:54:4,63.9,138.5,1.528024,1.58638,TRUE,TRUE,2,4.41056
2015-22-7-11:54:6,63.9,138.5,1.459205,1.574887,TRUE,TRUE,2,4.41056
2015-22-7-11:54:7,63.9,138.4,1.401856,1.551901,TRUE,TRUE,2,4.41056
2015-22-7-11:54:8,63.9,138.4,1.424795,1.517422,TRUE,TRUE,2,4.41056
2015-22-7-11:54:10,64,138.3,1.424795,1.482943,TRUE,TRUE,2,4.41056
2015-22-7-11:54:11,64,138.3,1.470675,1.448464,TRUE,TRUE,2,4.41056
2015-22-7-11:54:13,64,138.3,1.516554,1.448464,TRUE,TRUE,2,4.41056
2015-22-7-11:54:14,63.9,138.2,1.528024,1.448464,TRUE,TRUE,2,4.41056
2015-22-7-11:54:15,63.9,138,1.528024,1.47145,TRUE,TRUE,2,4.41056
2015-22-7-11:54:17,63.9,138,1.516554,1.505929,TRUE,TRUE,2,4.41056
2015-22-7-11:54:18,63.9,138,1.516554,1.505929,TRUE,TRUE,2,4.41056
2015-22-7-11:54:20,63.8,138,1.516554,1.505929,TRUE,TRUE,2,4.41056
2015-22-7-11:54:21,63.8,138.1,1.528024,1.494436,TRUE,TRUE,2,4.41056
2015-22-7-11:54:22,63.8,138.1,1.539494,1.505929,TRUE,TRUE,2,4.41056
2015-22-7-11:54:24,63.8,138.1,1.573904,1.494436,TRUE,TRUE,2,4.41056
2015-22-7-11:54:25,63.8,138.1,1.550964,1.517422,TRUE,TRUE,2,4.41056
2015-22-7-11:54:27,63.8,138.2,1.505085,1.551901,TRUE,TRUE,2,4.41056
2015-22-7-11:54:28,63.9,138.3,1.459205,1.540408,TRUE,TRUE,2,4.41056
2015-22-7-11:54:30,63.9,138.3,1.436265,1.494436,TRUE,TRUE,2,4.41056
2015-22-7-11:54:31,63.9,138.3,1.436265,1.448464,TRUE,TRUE,2,4.41056
2015-22-7-11:54:32,63.9,138.4,1.401856,1.402492,TRUE,TRUE,2,4.41056
2015-22-7-11:54:34,63.9,138.4,1.401856,1.379506,TRUE,TRUE,2,4.41056
2015-22-7-11:54:35,63.9,138.3,1.401856,1.356519,TRUE,TRUE,2,4.41056
2015-22-7-11:54:37,63.9,138.3,1.401856,1.345026,TRUE,TRUE,2,4.41056
2015-22-7-11:54:38,63.8,138.3,1.482145,1.356519,TRUE,TRUE,2,4.41056
2015-22-7-11:54:39,63.8,138.2,1.470675,1.356519,TRUE,TRUE,2,4.41056
2015-22-7-11:54:41,63.8,138.1,1.493615,1.356519,TRUE,TRUE,2,4.41056
2015-22-7-11:54:42,63.8,138.1,1.505085,1.436971,TRUE,TRUE,2,4.41056
2015-22-7-11:54:44,63.9,138,1.493615,1.459957,TRUE,TRUE,2,4.41056
2015-22-7-11:54:45,63.9,137.9,1.470675,1.47145,TRUE,TRUE,2,4.41056
2015-22-7-11:54:46,63.9,137.8,1.470675,1.47145,TRUE,TRUE,2,4.41056
2015-22-7-11:54:48,63.9,137.8,1.470675,1.47145,TRUE,TRUE,2,4.41056
2015-22-7-11:54:49,63.9,137.7,1.482145,1.425478,TRUE,TRUE,2,4.41056
2015-22-7-11:54:51,63.9,137.7,1.516554,1.425478,TRUE,TRUE,2,4.41056
2015-22-7-11:54:52,63.9,137.7,1.550964,1.425478,TRUE,TRUE,2,4.41056
2015-22-7-11:54:53,63.9,137.7,1.550964,1.425478,TRUE,TRUE,2,4.41056
2015-22-7-11:54:55,63.9,137.7,1.585374,1.47145,TRUE,TRUE,2,4.41056
2015-22-7-11:54:56,63.9,137.7,1.505085,1.494436,TRUE,TRUE,2,4.41056
2015-22-7-11:54:58,63.9,137.8,1.436265,1.517422,TRUE,TRUE,2,4.41056
2015-22-7-11:54:59,63.9,137.8,1.413326,1.597873,TRUE,TRUE,2,4.41056
2015-22-7-11:55:0,63.9,137.9,1.436265,1.436971,TRUE,TRUE,2,4.41056
2015-22-7-11:55:2,63.9,138,1.470675,1.390998,TRUE,TRUE,2,4.41056
2015-22-7-11:55:3,64,138.1,1.482145,1.368012,TRUE,TRUE,2,4.41056
2015-22-7-11:55:5,63.9,138.1,1.493615,1.413985,TRUE,TRUE,2,4.41056
2015-22-7-11:55:6,63.9,138.1,1.528024,1.448464,TRUE,TRUE,1,4.41056
2015-22-7-11:55:7,63.9,138.2,1.550964,1.47145,TRUE,TRUE,1,4.41056
2015-22-7-11:55:9,63.9,138.2,1.585374,1.505929,TRUE,TRUE,1,4.41056
2015-22-7-11:55:10,63.9,138.3,1.470675,1.540408,TRUE,TRUE,1,4.41056
2015-22-7-11:55:12,63.9,138.3,1.482145,1.551901,TRUE,TRUE,1,4.41056
2015-22-7-11:55:13,63.9,138.4,1.436265,1.574887,TRUE,TRUE,1,4.41056
2015-22-7-11:55:14,63.9,138.6,1.459205,1.448464,TRUE,TRUE,1,4.41056
2015-22-7-11:55:16,63.9,138.6,1.447735,1.448464,TRUE,TRUE,1,4.41056
2015-22-7-11:55:17,63.9,138.6,1.447735,1.425478,TRUE,TRUE,1,4.41056
2015-22-7-11:55:19,63.9,138.7,1.447735,1.448464,TRUE,TRUE,1,4.41056
2015-22-7-11:55:20,63.9,138.7,1.493615,1.448464,TRUE,TRUE,1,4.41056
2015-22-7-11:55:21,63.9,138.8,1.562434,1.425478,TRUE,TRUE,1,4.41056
2015-22-7-11:55:23,63.9,138.8,1.539494,1.459957,TRUE,TRUE,1,4.41056
2015-22-7-11:55:24,63.9,138.7,1.505085,1.482943,TRUE,TRUE,1,4.41056
2015-22-7-11:55:26,64,138.7,1.562434,1.551901,TRUE,TRUE,1,4.41056
2015-22-7-11:55:27,63.9,138.8,1.493615,1.528915,TRUE,TRUE,1,4.41056
2015-22-7-11:55:28,64,138.8,1.482145,1.494436,TRUE,TRUE,1,4.41056
2015-22-7-11:55:30,64,138.8,1.482145,1.494436,TRUE,TRUE,1,4.41056
2015-22-7-11:55:31,64,138.7,1.482145,1.47145,TRUE,TRUE,1,4.41056
2015-22-7-11:55:33,64,138.6,1.436265,1.459957,TRUE,TRUE,1,4.41056
2015-22-7-11:55:34,64,138.6,1.401856,1.459957,TRUE,TRUE,1,4.41056
2015-22-7-11:55:35,64,138.6,1.367446,1.459957,TRUE,TRUE,2,4.41056
2015-22-7-11:55:37,64,138.5,1.333036,1.436971,TRUE,TRUE,2,4.41056
2015-22-7-11:55:38,64.1,138.5,1.367446,1.402492,TRUE,TRUE,2,4.41056
2015-22-7-11:55:40,64.1,138.4,1.367446,1.356519,TRUE,TRUE,2,4.41056
2015-22-7-11:55:41,64.1,138.3,1.436265,1.345026,TRUE,TRUE,2,4.41056
2015-22-7-11:55:42,64.1,138.3,1.493615,1.390998,TRUE,TRUE,2,4.41056
2015-22-7-11:55:44,64.1,138.2,1.528024,1.390998,TRUE,TRUE,2,4.41056
2015-22-7-11:55:45,64.1,138.2,1.528024,1.47145,TRUE,TRUE,2,4.41056
2015-22-7-11:55:47,64.1,138.1,1.550964,1.517422,TRUE,TRUE,2,4.41056
2015-22-7-11:55:48,64.1,138.1,1.573904,1.540408,TRUE,TRUE,2,4.41056
2015-22-7-11:55:49,64,138,1.619783,1.528915,TRUE,TRUE,2,4.41056
2015-22-7-11:55:51,64,138,1.619783,1.540408,TRUE,TRUE,2,4.41056
2015-22-7-11:55:52,64,137.9,1.608313,1.574887,TRUE,TRUE,2,4.41056
2015-22-7-11:55:54,64,137.8,1.573904,1.597873,TRUE,TRUE,2,4.41056
2015-22-7-11:55:55,64,137.8,1.539494,1.609366,TRUE,TRUE,2,4.41056
2015-22-7-11:55:56,64,137.8,1.482145,1.609366,TRUE,TRUE,2,4.41056
2015-22-7-11:55:58,64,137.8,1.401856,1.574887,TRUE,TRUE,2,4.41056
2015-22-7-11:55:59,64,137.8,1.447735,1.528915,TRUE,TRUE,2,4.41056
2015-22-7-11:56:1,64,137.7,1.550964,1.459957,TRUE,TRUE,2,4.41056
2015-22-7-11:56:2,64,137.7,1.528024,1.390998,TRUE,TRUE,2,4.41056
2015-22-7-11:56:3,64,137.6,1.482145,1.482943,TRUE,TRUE,2,4.41056
2015-22-7-11:56:5,64,137.5,1.401856,1.551901,TRUE,TRUE,2,4.41056
2015-22-7-11:56:6,64,137.5,1.344506,1.517422,TRUE,TRUE,2,4.41056
2015-22-7-11:56:8,64,137.4,1.344506,1.459957,TRUE,TRUE,2,4.41056
