time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y
2015-8-27 12:14:46,64.6,151.1,1.126578,1.103673
2015-8-27 12:14:47,64.7,151.2,1.092169,1.09218
2015-8-27 12:14:49,64.7,151.3,1.069229,1.046208
2015-8-27 12:14:51,64.7,151.5,1.057759,1.034715
2015-8-27 12:14:52,64.7,151.5,1.034819,1.023222
2015-8-27 12:14:54,64.7,151.7,1.034819,1.023222
2015-8-27 12:14:55,64.8,151.7,1.034819,0.977249
2015-8-27 12:14:57,64.8,151.8,1.046289,0.862319
2015-8-27 12:14:59,64.8,151.9,1.069229,0.954263
2015-8-27 12:15:0,64.8,152,1.092169,0.0233281
2015-8-27 12:15:2,64.8,152,1.126578,0.310654
2015-8-27 12:15:3,64.8,152.1,1.183928,0.0233281
2015-8-27 12:15:5,64.8,152.1,1.206868,0.000342
2015-8-27 12:15:7,64.8,152.2,1.218338,0.000342
2015-8-27 12:15:8,64.8,152.2,1.241277,0.000342
2015-8-27 12:15:10,64.8,152.2,1.264217,0.000342
2015-8-27 12:15:11,64.8,152.2,1.310097,0.000342
2015-8-27 12:15:13,64.8,152.2,1.344506,0.402598
2015-8-27 12:15:15,64.8,152.2,1.367446,0.988742
2015-8-27 12:15:16,64.8,152.1,1.390386,1.023222
2015-8-27 12:15:18,64.8,152.1,1.436265,1.034715
2015-8-27 12:15:19,64.8,152.1,1.493615,1.046208
2015-8-27 12:15:21,64.8,152,1.505085,1.046208
2015-8-27 12:15:23,64.8,152,1.528024,1.09218
2015-8-27 12:15:24,64.8,152,1.562434,1.138152
2015-8-27 12:15:26,64.8,151.9,1.631253,1.161138
2015-8-27 12:15:27,64.8,151.9,1.642723,1.161138
2015-8-27 12:15:29,64.8,151.8,1.631253,1.253082
2015-8-27 12:15:31,64.8,151.7,1.608313,1.253082
2015-8-27 12:15:32,64.8,151.7,1.642723,1.276068
2015-8-27 12:15:34,64.8,151.6,1.654193,1.310547
2015-8-27 12:15:35,64.8,151.5,1.642723,1.345026
2015-8-27 12:15:37,64.8,151.5,1.631253,1.368012
2015-8-27 12:15:39,64.8,151.4,1.642723,1.390998
2015-8-27 12:15:40,64.8,151.3,1.654193,1.390998
2015-8-27 12:15:42,64.8,151.3,1.654193,1.390998
2015-8-27 12:15:43,64.8,151.2,1.631253,1.413985
2015-8-27 12:15:45,64.8,151.2,1.596844,1.436971
2015-8-27 12:15:47,64.8,151.2,1.539494,1.425478
2015-8-27 12:15:48,64.8,151.1,1.493615,1.425478
2015-8-27 12:15:50,64.9,151.1,1.447735,1.436971
2015-8-27 12:15:51,64.8,151.1,1.436265,1.425478
2015-8-27 12:15:53,64.8,151.1,1.355976,1.436971
2015-8-27 12:15:55,64.9,151.1,1.321566,1.413985
2015-8-27 12:15:56,64.9,151.1,1.310097,1.379506
2015-8-27 12:15:58,64.9,151.2,1.298627,1.333533
2015-8-27 12:15:59,64.9,151.2,1.264217,1.276068
2015-8-27 12:16:1,64.9,151.2,1.298627,1.253082
2015-8-27 12:16:3,64.9,151.2,1.229807,1.230096
2015-8-27 12:16:4,64.9,151.2,1.206868,1.184124
2015-8-27 12:16:6,64.9,151.2,1.218338,1.149645
2015-8-27 12:16:7,64.9,151.2,1.229807,1.138152
2015-8-27 12:16:9,64.8,151.3,1.229807,1.115166
2015-8-27 12:16:11,64.8,151.3,1.195398,1.09218
2015-8-27 12:16:12,64.8,151.3,1.160988,1.126659
2015-8-27 12:16:14,64.8,151.4,1.160988,1.080687
2015-8-27 12:16:15,64.8,151.4,1.149518,1.080687
2015-8-27 12:16:17,64.8,151.4,1.160988,1.069194
2015-8-27 12:16:19,64.8,151.4,1.126578,1.069194
2015-8-27 12:16:20,64.8,151.4,1.172458,1.057701
2015-8-27 12:16:22,64.9,151.4,1.172458,1.069194
2015-8-27 12:16:23,64.9,151.4,1.183928,1.057701
2015-8-27 12:16:25,64.9,151.4,1.218338,1.023222
2015-8-27 12:16:27,64.9,151.4,1.275687,1.023222
2015-8-27 12:16:28,64.9,151.3,1.310097,1.034715
2015-8-27 12:16:30,64.9,151.3,1.321566,1.057701
2015-8-27 12:16:31,64.9,151.2,1.390386,1.080687
2015-8-27 12:16:33,64.9,151.2,1.447735,1.103673
2015-8-27 12:16:35,64.9,151.2,1.470675,1.138152
2015-8-27 12:16:36,64.9,151.1,1.470675,1.149645
2015-8-27 12:16:38,64.9,151.1,1.470675,1.172631
2015-8-27 12:16:39,64.9,151,1.528024,1.218603
2015-8-27 12:16:41,64.9,150.9,1.539494,1.264575
2015-8-27 12:16:43,64.9,150.9,1.596844,1.32204
2015-8-27 12:16:44,64.9,150.8,1.619783,1.368012
2015-8-27 12:16:46,64.9,150.7,1.665663,1.413985
2015-8-27 12:16:47,64.9,150.6,1.654193,1.425478
2015-8-27 12:16:49,64.9,150.6,1.631253,1.425478
2015-8-27 12:16:51,64.9,150.5,1.585374,1.448464
2015-8-27 12:16:52,64.9,150.5,1.562434,1.459957
2015-8-27 12:16:54,64.9,150.4,1.539494,1.482943
2015-8-27 12:16:55,65,150.4,1.516554,1.505929
2015-8-27 12:16:57,65,150.4,1.482145,1.528915
2015-8-27 12:16:59,65,150.3,1.436265,1.540408
2015-8-27 12:17:0,65,150.3,1.413326,1.528915
2015-8-27 12:17:2,65,150.3,1.413326,1.494436
2015-8-27 12:17:3,65,150.3,1.378916,1.448464
2015-8-27 12:17:5,65,150.3,1.333036,1.390998
2015-8-27 12:17:7,65,150.3,1.298627,1.379506
2015-8-27 12:17:8,65,150.3,1.241277,1.32204
2015-8-27 12:17:10,65,150.3,1.172458,1.299054
2015-8-27 12:17:11,65,150.4,1.149518,1.287561
2015-8-27 12:17:13,65,150.4,1.115109,1.230096
2015-8-27 12:17:15,65,150.5,1.080699,1.20711
2015-8-27 12:17:16,65,150.5,1.080699,1.149645
2015-8-27 12:17:18,65,150.6,1.057759,1.115166
2015-8-27 12:17:19,65,150.5,1.046289,1.080687
2015-8-27 12:17:21,65,150.6,1.034819,1.023222
2015-8-27 12:17:23,65,150.6,1.034819,0.977249
2015-8-27 12:17:24,65,150.6,1.034819,0.94277
2015-8-27 12:17:26,65,150.6,1.046289,0.103779
2015-8-27 12:17:27,65,150.6,1.046289,0.126765
2015-8-27 12:17:29,65,150.7,1.046289,0.000342
2015-8-27 12:17:31,65,150.7,1.046289,0.000342
2015-8-27 12:17:32,65,150.7,1.02335,0.000342
2015-8-27 12:17:34,65,150.7,1.069229,0.000342
2015-8-27 12:17:35,65,150.7,1.229807,0.000342
2015-8-27 12:17:37,65,150.7,1.149518,0.000342
2015-8-27 12:17:39,65,150.6,1.160988,0.000342
2015-8-27 12:17:40,65,150.6,1.138048,0.000342
2015-8-27 12:17:42,65,150.6,1.183928,0.000342
2015-8-27 12:17:43,65,150.6,1.252747,0.000342
2015-8-27 12:17:45,65,150.6,1.275687,0.000342
2015-8-27 12:17:47,65,150.5,1.344506,1.011729
2015-8-27 12:17:48,65,150.5,1.436265,0.345133
2015-8-27 12:17:50,65,150.5,1.493615,0.21871
2015-8-27 12:17:51,65,150.4,1.608313,0.758882
2015-8-27 12:17:53,65,150.4,1.585374,1.023222
2015-8-27 12:17:55,65,150.3,1.493615,1.09218
2015-8-27 12:17:56,65,150.3,1.436265,1.138152
2015-8-27 12:17:58,65,150.3,1.401856,1.195617
2015-8-27 12:17:59,65,150.2,1.355976,1.287561
2015-8-27 12:18:1,65,150.1,1.321566,1.32204
2015-8-27 12:18:3,65,150.1,1.275687,1.413985
2015-8-27 12:18:4,65,150,1.252747,1.390998
2015-8-27 12:18:6,65,150,1.195398,1.299054
2015-8-27 12:18:7,65,149.9,1.183928,1.230096
2015-8-27 12:18:9,65,149.8,1.126578,1.218603
2015-8-27 12:18:11,65,149.8,1.126578,1.149645
2015-8-27 12:18:12,65,149.7,1.103639,1.115166
2015-8-27 12:18:14,65,149.7,1.057759,1.09218
2015-8-27 12:18:15,65,149.7,1.069229,1.057701
2015-8-27 12:18:17,65,149.7,1.046289,1.011729
2015-8-27 12:18:19,65,149.7,1.02335,1.011729
2015-8-27 12:18:20,65,149.7,1.02335,0.965756
2015-8-27 12:18:22,65,149.7,1.01188,0.804854
2015-8-27 12:18:23,65,149.8,1.00041,0.011835
2015-8-27 12:18:25,65,149.8,0.98894,0.000342
2015-8-27 12:18:27,65,149.9,0.98894,0.000342
2015-8-27 12:18:28,65,149.9,0.98894,0.000342
2015-8-27 12:18:30,65,150,0.966,0.000342
2015-8-27 12:18:31,65,150.1,0.908651,0.000342
2015-8-27 12:18:33,65,150.2,0.231928,0.000342
2015-8-27 12:18:35,65,150.3,0.300747,0.000342
2015-8-27 12:18:36,65,150.4,0.300747,0.000342
2015-8-27 12:18:38,65,150.6,0.576024,0.000342
2015-8-27 12:18:39,65,150.7,0.839831,0.000342
2015-8-27 12:18:41,65,150.9,0.633374,0.000342
2015-8-27 12:18:43,65,151,0.449855,0.000342
2015-8-27 12:18:44,64.9,151.2,0.98894,0.000342
2015-8-27 12:18:46,64.9,151.3,1.02335,0.000342
2015-8-27 12:18:47,64.9,151.5,1.046289,0.000342
2015-8-27 12:18:49,65,151.6,1.103639,0.000342
2015-8-27 12:18:51,64.9,151.7,1.069229,0.000342
2015-8-27 12:18:52,65,151.9,1.092169,0.000342
2015-8-27 12:18:54,65,152,1.138048,0.000342
2015-8-27 12:18:55,65,152.1,1.183928,0.000342
2015-8-27 12:18:57,65,152.2,1.252747,0.000342
2015-8-27 12:18:59,65,152.3,1.252747,0.000342
2015-8-27 12:19:0,65,152.4,1.252747,0.71291
2015-8-27 12:19:2,65,152.5,1.241277,0.965756
2015-8-27 12:19:3,65,152.6,1.241277,1.011729
2015-8-27 12:19:5,65,152.6,1.298627,1.057701
2015-8-27 12:19:7,65,152.7,1.218338,1.103673
2015-8-27 12:19:8,65,152.7,1.183928,1.138152
2015-8-27 12:19:10,64.9,152.8,1.160988,1.149645
2015-8-27 12:19:11,64.9,152.8,1.195398,1.149645
2015-8-27 12:19:13,64.9,152.8,1.229807,1.115166
2015-8-27 12:19:15,64.9,152.8,1.310097,1.103673
2015-8-27 12:19:16,64.9,152.7,1.814771,1.080687
2015-8-27 12:19:18,64.9,152.8,1.516554,1.080687
2015-8-27 12:19:19,64.9,152.7,1.734482,1.069194
2015-8-27 12:19:21,64.9,152.7,1.310097,1.034715
2015-8-27 12:19:23,64.9,152.6,1.321566,1.057701
2015-8-27 12:19:24,64.9,152.6,1.516554,1.057701
2015-8-27 12:19:26,64.9,152.5,1.596844,1.09218
2015-8-27 12:19:27,64.9,152.5,1.401856,1.126659
2015-8-27 12:19:29,65,152.5,1.333036,1.138152
2015-8-27 12:19:31,65,152.4,1.287157,1.149645
2015-8-27 12:19:32,65,152.3,1.229807,1.172631
2015-8-27 12:19:34,65,152.3,1.160988,1.172631
2015-8-27 12:19:35,65,152.2,1.103639,1.184124
2015-8-27 12:19:37,64.9,152.1,1.069229,1.184124
2015-8-27 12:19:39,65,152.1,1.057759,1.184124
2015-8-27 12:19:40,64.9,152,1.034819,1.149645
2015-8-27 12:19:42,65,152,1.046289,1.09218
2015-8-27 12:19:43,64.9,151.9,1.034819,1.069194
2015-8-27 12:19:45,64.9,151.9,1.057759,1.046208
2015-8-27 12:19:47,64.9,151.9,1.080699,0.988742
2015-8-27 12:19:48,64.9,151.8,1.585374,0.954263
2015-8-27 12:19:50,64.9,151.8,1.539494,0.0578071
2015-8-27 12:19:51,64.9,151.7,1.126578,0.195723
2015-8-27 12:19:53,64.9,151.7,1.160988,0.000342
2015-8-27 12:19:55,65,151.7,1.126578,0.000342
2015-8-27 12:19:56,65,151.7,1.069229,0.000342
2015-8-27 12:19:58,65,151.7,1.172458,0.000342
2015-8-27 12:19:59,65,151.7,1.482145,0.000342
