time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,VELOCIDAD
2015-14-7-7:48:15,58.4,134.7,1.218338,1.241589,TRUE,FALSE,0.75
2015-14-7-7:48:16,58.4,134.7,1.413326,1.230096,TRUE,FALSE,0.75
2015-14-7-7:48:17,58.4,134.8,1.424795,1.195617,TRUE,FALSE,0.75
2015-14-7-7:48:19,58.4,134.9,1.287157,1.161138,TRUE,FALSE,0.75
2015-14-7-7:48:20,58.4,135.0,1.562434,1.20711,TRUE,FALSE,0.75
2015-14-7-7:48:22,58.4,135.0,1.218338,1.379506,TRUE,FALSE,0.75
2015-14-7-7:48:23,58.4,135.0,1.229807,1.425478,TRUE,FALSE,0.75
2015-14-7-7:48:24,58.4,135.1,1.218338,1.287561,TRUE,FALSE,0.75
2015-14-7-7:48:26,58.4,135.1,1.275687,1.195617,TRUE,FALSE,0.75
2015-14-7-7:48:27,58.4,135.1,1.333036,1.402492,TRUE,FALSE,0.75
2015-14-7-7:48:29,58.4,135.2,1.344506,1.172631,TRUE,FALSE,0.75
2015-14-7-7:48:30,58.4,135.3,1.367446,1.20711,TRUE,FALSE,0.75
2015-14-7-7:48:31,58.4,135.4,1.367446,1.241589,TRUE,FALSE,0.75
2015-14-7-7:48:33,58.4,135.5,1.298627,1.32204,TRUE,FALSE,0.75
2015-14-7-7:48:34,58.4,135.6,1.206868,1.333533,TRUE,FALSE,0.75
2015-14-7-7:48:36,58.4,135.7,1.264217,1.356519,TRUE,FALSE,0.75
2015-14-7-7:48:37,58.4,135.7,1.206868,1.356519,TRUE,FALSE,0.75
2015-14-7-7:48:38,58.4,135.8,1.183928,1.299054,TRUE,FALSE,0.75
2015-14-7-7:48:40,58.4,135.8,1.275687,1.195617,TRUE,FALSE,0.75
2015-14-7-7:48:41,58.4,135.8,1.287157,1.241589,TRUE,FALSE,0.75
2015-14-7-7:48:43,58.4,135.7,1.355976,1.184124,TRUE,FALSE,0.75
2015-14-7-7:48:44,58.4,135.7,1.482145,1.126659,TRUE,FALSE,0.75
2015-14-7-7:48:45,58.4,135.7,1.264217,1.253082,TRUE,FALSE,0.75
2015-14-7-7:48:47,58.4,135.7,1.229807,1.241589,TRUE,FALSE,0.75
2015-14-7-7:48:48,58.4,135.6,1.206868,1.230096,TRUE,FALSE,0.75
2015-14-7-7:48:50,58.5,135.6,1.183928,1.241589,TRUE,FALSE,0.75
2015-14-7-7:48:51,58.5,135.6,1.183928,1.230096,TRUE,FALSE,0.75
2015-14-7-7:48:52,58.5,135.5,1.160988,1.218603,TRUE,FALSE,0.75
2015-14-7-7:48:54,58.5,135.3,1.183928,1.195617,TRUE,FALSE,0.75
2015-14-7-7:48:55,58.5,135.3,1.264217,1.172631,TRUE,FALSE,0.75
2015-14-7-7:48:57,58.5,135.3,1.333036,1.195617,TRUE,FALSE,0.75
2015-14-7-7:48:58,58.5,135.2,1.355976,1.161138,TRUE,FALSE,0.75
2015-14-7-7:48:59,58.6,135.2,1.355976,1.184124,TRUE,FALSE,0.75
2015-14-7-7:49:1,58.6,135.3,1.298627,1.264575,TRUE,FALSE,0.75
2015-14-7-7:49:2,58.6,135.3,1.275687,1.32204,TRUE,FALSE,0.75
2015-14-7-7:49:4,58.6,135.3,1.275687,1.345026,TRUE,FALSE,0.75
2015-14-7-7:49:5,58.6,135.3,1.264217,1.356519,TRUE,FALSE,0.75
2015-14-7-7:49:6,58.6,135.2,1.252747,1.299054,TRUE,FALSE,0.75
2015-14-7-7:49:8,58.6,135.0,1.275687,1.241589,TRUE,FALSE,0.75
2015-14-7-7:49:9,58.6,134.9,1.344506,1.241589,TRUE,FALSE,0.75
2015-14-7-7:49:11,58.6,134.9,1.367446,1.230096,TRUE,FALSE,0.75
2015-14-7-7:49:12,58.6,134.8,1.390386,1.195617,TRUE,FALSE,0.75
2015-14-7-7:49:13,58.6,134.7,1.447735,1.253082,TRUE,FALSE,0.75
2015-14-7-7:49:15,58.6,134.7,1.505085,1.32204,TRUE,FALSE,0.75
2015-14-7-7:49:16,58.6,134.6,1.608313,1.356519,TRUE,FALSE,0.75
2015-14-7-7:49:18,58.6,134.5,1.700073,1.368012,TRUE,FALSE,0.75
2015-14-7-7:49:19,58.6,134.3,1.768892,1.402492,TRUE,FALSE,0.75
2015-14-7-7:49:20,58.6,134.3,1.918,1.482943,TRUE,FALSE,0.75
2015-14-7-7:49:22,58.6,134.2,1.883591,1.574887,TRUE,FALSE,0.75
2015-14-7-7:49:23,58.6,134.3,1.780362,1.666831,TRUE,FALSE,0.75
2015-14-7-7:49:25,58.6,134.4,1.585374,1.747282,TRUE,FALSE,0.75
2015-14-7-7:49:26,58.7,134.5,1.550964,1.885199,TRUE,FALSE,0.75
2015-14-7-7:49:27,58.6,134.5,1.860651,1.873706,TRUE,FALSE,0.75
2015-14-7-7:49:29,58.6,134.5,1.95241,1.781762,TRUE,FALSE,0.75
2015-14-7-7:49:30,58.6,134.3,1.860651,1.609366,TRUE,FALSE,0.75
2015-14-7-7:49:32,58.6,134.3,1.872121,1.540408,TRUE,FALSE,0.75
2015-14-7-7:49:33,58.6,134.3,1.872121,1.804748,TRUE,FALSE,0.75
2015-14-7-7:49:34,58.6,134.3,1.883591,1.919678,TRUE,FALSE,0.75
2015-14-7-7:49:36,58.6,134.3,1.780362,1.839227,TRUE,FALSE,5.0
2015-14-7-7:49:37,58.6,134.3,1.654193,1.839227,TRUE,FALSE,5.0
2015-14-7-7:49:39,58.6,134.2,1.654193,1.781762,TRUE,FALSE,5.0
2015-14-7-7:49:40,58.6,134.2,1.688603,1.643845,TRUE,FALSE,5.0
2015-14-7-7:49:41,58.6,134.2,1.734482,1.620859,TRUE,FALSE,5.0
2015-14-7-7:49:43,58.6,134.2,1.745952,1.655338,TRUE,FALSE,5.0
2015-14-7-7:49:44,58.6,134.2,1.826241,1.70131,TRUE,FALSE,5.0
2015-14-7-7:49:46,58.6,134.1,1.826241,1.712803,TRUE,FALSE,5.0
2015-14-7-7:49:47,58.6,134.0,1.734482,1.816241,TRUE,FALSE,5.0
2015-14-7-7:49:48,58.6,134.1,1.677133,1.793254,TRUE,FALSE,5.0
2015-14-7-7:49:50,58.6,134.1,1.757422,1.735789,TRUE,FALSE,5.0
2015-14-7-7:49:51,58.6,134.2,1.849181,1.643845,TRUE,FALSE,5.0
2015-14-7-7:49:53,58.6,134.3,1.872121,1.724296,TRUE,FALSE,5.0
2015-14-7-7:49:54,58.6,134.3,1.872121,1.816241,TRUE,FALSE,5.0
2015-14-7-7:49:55,58.6,134.5,1.895061,1.85072,TRUE,FALSE,5.0
2015-14-7-7:49:57,58.6,134.5,1.872121,1.85072,TRUE,FALSE,5.0
2015-14-7-7:49:58,58.6,134.6,1.757422,1.839227,TRUE,FALSE,5.0
2015-14-7-7:50:0,58.6,134.7,1.688603,1.85072,TRUE,FALSE,5.0
2015-14-7-7:50:1,58.5,134.7,1.677133,1.781762,TRUE,FALSE,5.0
2015-14-7-7:50:2,58.5,134.8,1.723012,1.70131,TRUE,FALSE,5.0
2015-14-7-7:50:4,58.5,135.0,1.688603,1.666831,TRUE,FALSE,5.0
2015-14-7-7:50:5,58.5,135.2,1.677133,1.678324,TRUE,FALSE,5.0
2015-14-7-7:50:7,58.5,135.3,1.654193,1.666831,TRUE,FALSE,5.0
2015-14-7-7:50:8,58.5,135.4,1.711542,1.689817,TRUE,FALSE,5.0
2015-14-7-7:50:9,58.5,135.5,1.723012,1.689817,TRUE,FALSE,5.0
2015-14-7-7:50:11,58.5,135.5,1.757422,1.666831,TRUE,FALSE,5.0
2015-14-7-7:50:12,58.5,135.4,1.757422,1.735789,TRUE,FALSE,5.0
2015-14-7-7:50:14,58.6,135.4,1.665663,1.747282,TRUE,FALSE,0.75
2015-14-7-7:50:15,58.6,135.4,1.700073,1.758775,TRUE,FALSE,0.75
2015-14-7-7:50:16,58.6,135.4,1.723012,1.747282,TRUE,FALSE,0.75
2015-14-7-7:50:18,58.6,135.3,1.745952,1.70131,TRUE,FALSE,0.75
2015-14-7-7:50:19,58.6,135.3,1.700073,1.70131,TRUE,FALSE,0.75
2015-14-7-7:50:21,58.6,135.3,1.654193,1.735789,TRUE,FALSE,0.75
2015-14-7-7:50:22,58.6,135.3,1.677133,1.770268,TRUE,FALSE,0.75
2015-14-7-7:50:23,58.6,135.3,1.757422,1.793254,TRUE,FALSE,0.75
2015-14-7-7:50:25,58.6,135.2,1.688603,1.735789,TRUE,FALSE,0.75
2015-14-7-7:50:26,58.6,135.3,1.539494,1.689817,TRUE,FALSE,0.75
2015-14-7-7:50:28,58.6,135.4,1.413326,1.70131,TRUE,FALSE,0.75
2015-14-7-7:50:29,58.6,135.4,1.390386,1.770268,TRUE,FALSE,0.75
2015-14-7-7:50:30,58.6,135.6,1.413326,1.70131,TRUE,FALSE,0.75
2015-14-7-7:50:32,58.6,135.7,1.516554,1.563394,TRUE,FALSE,0.75
2015-14-7-7:50:33,58.7,135.8,1.573904,1.482943,TRUE,FALSE,0.75
2015-14-7-7:50:35,58.6,135.8,1.596844,1.390998,TRUE,FALSE,0.75
2015-14-7-7:50:36,58.6,135.7,1.550964,1.425478,TRUE,FALSE,0.75
2015-14-7-7:50:37,58.6,135.7,1.516554,1.448464,TRUE,FALSE,0.75
2015-14-7-7:50:39,58.6,135.7,1.493615,1.540408,TRUE,FALSE,0.75
2015-14-7-7:50:40,58.6,135.7,1.413326,1.58638,TRUE,FALSE,0.75
2015-14-7-7:50:42,58.6,135.7,1.310097,1.540408,TRUE,FALSE,0.75
2015-14-7-7:50:43,58.6,135.7,1.241277,1.505929,TRUE,FALSE,0.75
2015-14-7-7:50:44,58.6,135.6,2.445615,1.459957,TRUE,FALSE,0.75
2015-14-7-7:50:46,58.6,135.6,1.459205,1.390998,TRUE,FALSE,0.75
2015-14-7-7:50:47,58.5,135.6,1.092169,1.299054,TRUE,FALSE,0.75
2015-14-7-7:50:49,58.5,135.6,1.115109,1.230096,TRUE,FALSE,0.75
2015-14-7-7:50:50,58.5,135.5,1.229807,1.172631,TRUE,FALSE,0.75
2015-14-7-7:50:51,58.5,135.5,1.172458,1.115166,TRUE,FALSE,0.75
2015-14-7-7:50:53,58.5,135.5,1.183928,1.023222,TRUE,FALSE,0.75
2015-14-7-7:50:54,58.5,135.5,1.183928,1.046208,TRUE,FALSE,0.75
2015-14-7-7:50:56,58.5,135.5,1.195398,1.149645,TRUE,FALSE,0.75
2015-14-7-7:50:57,58.6,135.4,1.206868,1.218603,TRUE,FALSE,0.75
2015-14-7-7:50:58,58.6,135.4,1.172458,1.161138,TRUE,FALSE,0.75
2015-14-7-7:51:0,58.6,135.4,1.172458,1.195617,TRUE,FALSE,0.75
2015-14-7-7:51:1,58.6,135.4,1.138048,1.20711,TRUE,FALSE,0.75
2015-14-7-7:51:3,58.6,135.4,1.126578,1.218603,TRUE,FALSE,0.75
2015-14-7-7:51:4,58.6,135.3,1.115109,1.184124,TRUE,FALSE,0.75
2015-14-7-7:51:5,58.6,135.3,1.092169,1.161138,TRUE,FALSE,0.75
2015-14-7-7:51:7,58.6,135.2,1.02335,1.138152,TRUE,FALSE,0.75
2015-14-7-7:51:8,58.6,135.2,1.01188,1.115166,TRUE,FALSE,0.75
2015-14-7-7:51:10,58.7,135.1,1.149518,1.115166,TRUE,FALSE,0.75
2015-14-7-7:51:11,58.7,135.0,1.092169,1.103673,TRUE,FALSE,0.75
2015-14-7-7:51:12,58.7,135.0,1.160988,1.034715,TRUE,FALSE,0.75
2015-14-7-7:51:14,58.7,135.0,2.262097,1.000236,TRUE,FALSE,0.75
2015-14-7-7:51:15,58.7,135.0,2.044169,1.161138,TRUE,FALSE,0.75
2015-14-7-7:51:17,58.6,135.0,1.275687,1.069194,TRUE,FALSE,0.75
2015-14-7-7:51:18,58.6,135.0,1.206868,1.138152,TRUE,FALSE,0.75
2015-14-7-7:51:19,58.7,135.0,1.069229,1.172631,TRUE,FALSE,0.75
2015-14-7-7:51:21,58.7,135.0,1.046289,1.20711,TRUE,FALSE,0.75
2015-14-7-7:51:22,58.7,134.9,1.00041,1.230096,TRUE,FALSE,0.75
2015-14-7-7:51:24,58.7,134.8,0.98894,1.172631,TRUE,FALSE,0.75
2015-14-7-7:51:25,58.7,134.8,1.02335,1.023222,TRUE,FALSE,0.75
2015-14-7-7:51:26,58.7,134.7,1.126578,1.000236,TRUE,FALSE,0.75
2015-14-7-7:51:28,58.7,134.5,1.206868,0.793361,TRUE,FALSE,0.75
2015-14-7-7:51:29,58.7,134.5,1.264217,0.965756,TRUE,FALSE,0.75
2015-14-7-7:51:31,58.7,134.6,1.310097,1.011729,TRUE,FALSE,0.75
2015-14-7-7:51:32,58.7,134.5,1.275687,1.080687,TRUE,FALSE,0.75
2015-14-7-7:51:33,58.7,134.6,1.229807,1.172631,TRUE,FALSE,0.75
2015-14-7-7:51:35,58.7,134.7,1.275687,1.218603,TRUE,FALSE,0.75
2015-14-7-7:51:36,58.7,134.7,1.160988,1.253082,TRUE,FALSE,0.75
2015-14-7-7:51:38,58.7,134.7,1.172458,1.230096,TRUE,FALSE,0.75
2015-14-7-7:51:39,58.7,134.7,1.298627,1.184124,TRUE,FALSE,0.75
2015-14-7-7:51:40,58.7,134.8,1.126578,1.241589,TRUE,FALSE,0.75
2015-14-7-7:51:42,58.7,134.8,0.151639,1.126659,TRUE,FALSE,0.75
2015-14-7-7:51:43,58.7,134.8,0.014,1.138152,TRUE,FALSE,0.75
2015-14-7-7:51:45,58.7,134.7,1.115109,1.195617,TRUE,FALSE,0.75
2015-14-7-7:51:46,58.7,134.7,2.067109,0.885305,TRUE,FALSE,0.75
2015-14-7-7:51:47,58.7,134.7,1.493615,0.0233281,TRUE,FALSE,0.75
2015-14-7-7:51:49,58.7,134.7,1.344506,0.0463141,TRUE,FALSE,0.75
2015-14-7-7:51:50,58.7,134.7,1.367446,1.126659,TRUE,FALSE,0.75
2015-14-7-7:51:52,58.8,134.8,1.447735,1.517422,TRUE,FALSE,0.75
2015-14-7-7:51:53,58.8,134.8,1.688603,1.368012,TRUE,FALSE,0.75
2015-14-7-7:51:54,58.8,134.8,1.688603,1.356519,TRUE,FALSE,0.75
2015-14-7-7:51:56,58.8,134.8,1.654193,1.425478,TRUE,FALSE,0.75
2015-14-7-7:51:57,58.8,134.8,1.745952,1.574887,TRUE,FALSE,0.75
2015-14-7-7:51:59,58.8,134.8,1.539494,1.712803,TRUE,FALSE,0.75
2015-14-7-7:52:0,58.8,134.7,1.390386,1.689817,TRUE,FALSE,0.75
2015-14-7-7:52:1,58.8,134.8,1.355976,1.643845,TRUE,FALSE,0.75
2015-14-7-7:52:3,58.8,134.8,1.470675,1.712803,TRUE,FALSE,0.75
2015-14-7-7:52:4,58.8,134.9,1.803301,1.482943,TRUE,FALSE,0.75
2015-14-7-7:52:6,58.8,135.0,1.711542,1.356519,TRUE,FALSE,0.75
2015-14-7-7:52:7,58.8,135.1,1.619783,1.345026,TRUE,FALSE,0.75
2015-14-7-7:52:8,58.8,135.1,1.883591,1.402492,TRUE,FALSE,0.75
2015-14-7-7:52:10,58.8,135.1,1.780362,1.632352,TRUE,FALSE,0.75
2015-14-7-7:52:11,58.8,135.2,1.378916,1.793254,TRUE,FALSE,0.75
2015-14-7-7:52:13,58.8,135.3,1.092169,1.597873,TRUE,FALSE,0.75
2015-14-7-7:52:14,58.7,135.4,0.449855,1.827734,TRUE,TRUE,0.75
2015-14-7-7:52:15,58.8,135.5,0.014,1.931171,TRUE,TRUE,0.75
2015-14-7-7:52:17,58.8,135.6,0.014,1.954157,TRUE,TRUE,0.75
2015-14-7-7:52:18,58.8,135.6,0.014,1.908185,TRUE,TRUE,0.75
2015-14-7-7:52:20,58.8,135.7,0.105759,1.839227,TRUE,TRUE,0.75
2015-14-7-7:52:21,58.8,135.6,0.197518,1.793254,TRUE,TRUE,0.75
2015-14-7-7:52:22,58.8,135.6,0.484265,1.793254,TRUE,TRUE,0.75
2015-14-7-7:52:24,58.8,135.5,1.550964,1.781762,TRUE,TRUE,0.75
2015-14-7-7:52:25,58.8,135.4,1.573904,1.793254,TRUE,TRUE,0.75
2015-14-7-7:52:27,58.8,135.4,1.711542,1.70131,TRUE,TRUE,0.75
2015-14-7-7:52:28,58.8,135.3,0.243398,0.287668,TRUE,TRUE,0.75
2015-14-7-7:52:29,58.8,135.3,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:31,58.8,135.2,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:32,58.8,135.1,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:34,58.9,134.9,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:35,58.9,134.9,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:36,58.9,134.8,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:38,58.9,134.8,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:39,58.9,134.8,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:41,58.9,134.9,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:42,59.0,135.0,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:43,59.0,135.1,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:45,59.0,135.2,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:46,59.0,135.1,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:48,59.0,135.1,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:49,59.0,135.1,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:50,59.0,135.0,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:52,59.0,135.1,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:53,59.0,135.0,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:55,59.0,135.0,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:56,59.0,134.8,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:57,59.0,134.7,2.135928,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:52:59,58.9,134.7,1.642723,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:0,58.9,134.8,1.470675,1.517422,TRUE,TRUE,0.75
2015-14-7-7:53:2,58.9,134.9,1.092169,1.839227,TRUE,TRUE,0.75
2015-14-7-7:53:3,58.9,134.9,0.403976,1.517422,TRUE,TRUE,0.75
2015-14-7-7:53:4,59.0,134.8,0.014,1.356519,TRUE,TRUE,0.75
2015-14-7-7:53:6,59.0,134.7,0.014,1.241589,TRUE,TRUE,0.75
2015-14-7-7:53:7,59.0,134.7,0.014,1.138152,TRUE,TRUE,0.75
2015-14-7-7:53:9,59.0,134.7,0.014,1.011729,TRUE,TRUE,0.75
2015-14-7-7:53:10,59.0,134.8,0.014,0.115272,TRUE,TRUE,0.75
2015-14-7-7:53:11,59.0,134.9,0.782482,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:13,59.0,135.0,1.080699,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:14,59.0,135.1,0.98894,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:16,59.0,135.2,1.00041,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:17,59.0,135.3,0.885711,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:18,59.0,135.3,0.0369398,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:20,59.0,135.3,0.449855,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:21,59.0,135.3,0.908651,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:23,59.0,135.3,0.93159,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:24,59.0,135.3,0.266337,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:25,59.0,135.2,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:27,59.0,135.3,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:28,58.9,135.3,0.014,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:30,58.9,135.4,0.174578,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:31,58.9,135.5,1.02335,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:32,58.9,135.6,1.069229,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:34,58.9,135.6,1.080699,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:35,59.0,135.5,1.080699,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:37,59.0,135.3,1.080699,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:38,59.0,135.3,1.080699,3.42e-4,TRUE,TRUE,0.75
2015-14-7-7:53:39,58.9,135.4,1.080699,3.42e-4,TRUE,TRUE,0.75
