time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,VELOCIDAD
2015-13-7-16:13:3,62.6,134,1.723012,1.678324,TRUE,FALSE,0.75
2015-13-7-16:13:5,62.5,134.1,1.677133,1.724296,TRUE,FALSE,0.75
2015-13-7-16:13:6,62.5,134.2,1.688603,1.793254,TRUE,FALSE,0.75
2015-13-7-16:13:7,62.5,134.2,1.677133,1.816241,TRUE,FALSE,0.75
2015-13-7-16:13:9,62.5,134.3,1.665663,1.781762,TRUE,FALSE,0.75
2015-13-7-16:13:10,62.5,134.2,1.734482,1.724296,TRUE,FALSE,0.75
2015-13-7-16:13:12,62.6,134.4,1.757422,1.747282,TRUE,FALSE,0.75
2015-13-7-16:13:13,62.6,134.4,1.780362,1.781762,TRUE,FALSE,0.75
2015-13-7-16:13:14,62.6,134.5,1.791832,1.804748,TRUE,FALSE,0.75
2015-13-7-16:13:16,62.5,134.5,1.791832,1.839227,TRUE,FALSE,0.75
2015-13-7-16:13:17,62.6,134.4,1.745952,1.873706,TRUE,FALSE,0.75
2015-13-7-16:13:19,62.6,134.5,1.711542,1.919678,TRUE,FALSE,0.75
2015-13-7-16:13:20,62.5,134.6,1.642723,1.942664,TRUE,FALSE,0.75
2015-13-7-16:13:21,62.5,134.7,1.585374,1.977143,TRUE,FALSE,0.75
2015-13-7-16:13:23,62.5,135,1.573904,1.942664,TRUE,FALSE,0.75
2015-13-7-16:13:24,62.5,135.1,1.573904,1.873706,TRUE,FALSE,0.75
2015-13-7-16:13:26,62.5,135.3,1.711542,1.816241,TRUE,FALSE,0.75
2015-13-7-16:13:27,62.5,135.3,1.860651,1.724296,TRUE,FALSE,0.75
2015-13-7-16:13:28,62.5,135.3,1.92947,1.689817,TRUE,FALSE,0.75
2015-13-7-16:13:30,62.5,135.3,1.92947,1.689817,TRUE,FALSE,0.75
2015-13-7-16:13:31,62.5,135.2,1.92947,1.678324,TRUE,FALSE,0.75
2015-13-7-16:13:33,62.5,135,2.044169,1.70131,TRUE,FALSE,0.75
2015-13-7-16:13:34,62.5,135,2.181808,1.712803,TRUE,FALSE,0.75
2015-13-7-16:13:35,62.5,135,2.239157,1.70131,TRUE,FALSE,0.75
2015-13-7-16:13:37,62.5,135,2.262097,1.70131,TRUE,FALSE,0.75
2015-13-7-16:13:38,62.5,135,2.262097,1.689817,TRUE,FALSE,0.75
2015-13-7-16:13:40,62.5,135.3,2.239157,1.70131,TRUE,FALSE,0.75
2015-13-7-16:13:41,62.5,135.5,1.872121,1.597873,TRUE,FALSE,0.75
2015-13-7-16:13:42,62.5,135.6,1.665663,1.816241,TRUE,FALSE,0.75
2015-13-7-16:13:44,62.5,135.6,0.0484096,0.0463141,TRUE,FALSE,0.75
2015-13-7-16:13:45,62.5,135.6,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:13:47,62.5,135.7,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:13:48,62.5,135.8,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:13:49,62.4,135.9,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:13:51,62.4,136,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:13:52,62.4,136.2,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:13:54,62.4,136.3,0.793952,0.000342,TRUE,FALSE,0.75
2015-13-7-16:13:55,62.3,136.5,1.849181,0.000342,TRUE,FALSE,0.75
2015-13-7-16:13:56,62.3,136.6,1.723012,0.000342,TRUE,FALSE,0.75
2015-13-7-16:13:58,62.3,136.7,1.677133,0.000342,TRUE,FALSE,0.75
2015-13-7-16:13:59,62.3,136.8,1.700073,1.390998,TRUE,FALSE,0.75
2015-13-7-16:14:1,62.3,137,1.665663,1.689817,TRUE,FALSE,0.75
2015-13-7-16:14:2,62.3,136.9,1.711542,1.643845,TRUE,FALSE,0.75
2015-13-7-16:14:3,62.3,136.8,1.791832,1.620859,TRUE,FALSE,0.75
2015-13-7-16:14:5,62.3,136.8,1.768892,1.609366,TRUE,FALSE,0.75
2015-13-7-16:14:6,62.3,136.9,1.723012,1.551901,TRUE,FALSE,0.75
2015-13-7-16:14:8,62.3,136.9,1.631253,1.574887,TRUE,FALSE,0.75
2015-13-7-16:14:9,62.2,136.9,1.631253,1.666831,TRUE,FALSE,0.75
2015-13-7-16:14:10,62.2,137,1.585374,1.689817,TRUE,FALSE,0.75
2015-13-7-16:14:12,62.2,137,1.608313,1.735789,TRUE,FALSE,0.75
2015-13-7-16:14:13,62.2,137.1,1.688603,1.735789,TRUE,FALSE,0.75
2015-13-7-16:14:15,62.2,137.1,1.711542,1.758775,TRUE,FALSE,0.75
2015-13-7-16:14:16,62.2,137.1,1.734482,1.747282,TRUE,FALSE,0.75
2015-13-7-16:14:17,62.2,137.1,1.734482,1.770268,TRUE,FALSE,0.75
2015-13-7-16:14:19,62.2,137.1,1.711542,1.839227,TRUE,FALSE,0.75
2015-13-7-16:14:20,62.2,136.9,1.711542,1.85072,TRUE,FALSE,0.75
2015-13-7-16:14:22,62.2,136.9,1.677133,1.827734,TRUE,FALSE,0.75
2015-13-7-16:14:23,62.2,136.7,1.665663,1.804748,TRUE,FALSE,0.75
2015-13-7-16:14:24,62.3,136.4,1.768892,1.735789,TRUE,FALSE,0.75
2015-13-7-16:14:26,62.3,136,1.791832,1.712803,TRUE,FALSE,0.75
2015-13-7-16:14:27,62.3,135.8,1.860651,1.724296,TRUE,FALSE,1.5
2015-13-7-16:14:29,62.3,135.4,1.90653,1.770268,TRUE,FALSE,1.5
2015-13-7-16:14:30,62.3,135.1,2.032699,1.747282,TRUE,FALSE,1.5
2015-13-7-16:14:31,62.4,134.7,2.044169,1.793254,TRUE,FALSE,1.5
2015-13-7-16:14:33,62.4,134.6,2.032699,1.862213,TRUE,FALSE,1.5
2015-13-7-16:14:34,62.4,134.2,2.055639,1.896692,TRUE,FALSE,1.5
2015-13-7-16:14:36,62.4,134,2.147398,1.885199,TRUE,FALSE,1.5
2015-13-7-16:14:37,62.4,133.7,2.216217,1.908185,TRUE,FALSE,1.5
2015-13-7-16:14:38,62.4,133.7,2.193277,1.96565,TRUE,FALSE,1.5
2015-13-7-16:14:40,62.4,133.6,2.158868,1.988636,TRUE,FALSE,1.5
2015-13-7-16:14:41,62.4,133.5,2.147398,2.034608,TRUE,FALSE,1.5
2015-13-7-16:14:43,62.4,133.4,2.112988,2.069087,TRUE,FALSE,1.5
2015-13-7-16:14:44,62.3,133.2,2.112988,2.115059,TRUE,FALSE,1.5
2015-13-7-16:14:46,62.3,133.1,2.078579,2.138045,TRUE,FALSE,1.5
2015-13-7-16:14:47,62.3,133,2.067109,2.149539,TRUE,FALSE,1.5
2015-13-7-16:14:48,62.3,133.1,1.998289,2.103566,TRUE,FALSE,1.5
2015-13-7-16:14:50,62.3,133.1,1.97535,2.057594,TRUE,FALSE,1.5
2015-13-7-16:14:51,62.3,133.2,1.95241,2.092073,TRUE,FALSE,1.5
2015-13-7-16:14:53,62.2,133.4,2.009759,0.793361,TRUE,FALSE,1.5
2015-13-7-16:14:54,62.2,133.5,2.032699,0.011835,TRUE,FALSE,1.5
2015-13-7-16:14:55,62.2,133.7,2.021229,2.08058,TRUE,FALSE,1.5
2015-13-7-16:14:57,62.2,133.7,2.021229,2.172524,TRUE,FALSE,1.5
2015-13-7-16:14:58,62.2,133.9,2.112988,2.046101,TRUE,FALSE,1.5
2015-13-7-16:15:0,62.2,134,0.438386,0.172737,TRUE,FALSE,1.5
2015-13-7-16:15:1,62.2,134.1,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:2,62.2,134.2,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:4,62.2,134.4,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:5,62.2,134.6,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:7,62.2,134.7,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:8,62.2,134.7,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:9,62.2,134.8,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:11,62.2,134.8,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:12,62.2,135,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:14,62.2,135,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:15,62.2,135.1,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:16,62.2,135.2,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:18,62.2,135.3,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:19,62.2,135.3,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:21,62.2,135.2,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:22,62.2,135.2,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:23,62.2,135.1,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:25,62.2,135.1,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:26,62.2,135,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:28,62.2,135,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:29,62.2,134.9,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:30,62.3,134.7,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:32,62.3,134.6,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:33,62.3,134.6,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:35,62.3,134.5,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:36,62.3,134.5,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:37,62.3,134.5,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:39,62.3,134.4,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:40,62.3,134.4,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:42,62.3,134.3,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:43,62.3,134.2,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:44,62.3,134.2,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:46,62.2,134,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:47,62.2,134,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:49,62.2,134,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:50,62.2,134,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:51,62.2,134.2,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:53,62.2,134.4,0.014,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:54,62.2,134.5,1.768892,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:56,62.2,134.5,1.97535,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:57,62.2,134.6,1.998289,0.000342,TRUE,FALSE,1.5
2015-13-7-16:15:58,62.2,134.5,2.055639,0.000342,TRUE,FALSE,1.5
2015-13-7-16:16:0,62.2,134.5,2.009759,1.96565,TRUE,FALSE,1.5
2015-13-7-16:16:1,62.2,134.3,1.837711,2.057594,TRUE,FALSE,1.5
2015-13-7-16:16:3,62.2,134.1,1.619783,2.069087,TRUE,FALSE,1.5
2015-13-7-16:16:4,62.2,134,1.436265,2.046101,TRUE,FALSE,1.5
2015-13-7-16:16:5,62.2,134,1.436265,1.96565,TRUE,FALSE,1.5
2015-13-7-16:16:7,62.2,134,1.688603,1.793254,TRUE,FALSE,1.5
2015-13-7-16:16:8,62.2,134,1.562434,1.620859,TRUE,FALSE,1.5
2015-13-7-16:16:10,62.2,134.1,1.447735,1.505929,TRUE,FALSE,1.5
2015-13-7-16:16:11,62.2,134.2,1.378916,1.655338,TRUE,FALSE,1.5
2015-13-7-16:16:12,62.2,134.2,1.333036,1.609366,TRUE,FALSE,1.5
2015-13-7-16:16:14,62.2,134.2,1.298627,1.505929,TRUE,FALSE,1.5
2015-13-7-16:16:15,62.2,134.1,1.447735,1.402492,TRUE,FALSE,1.5
2015-13-7-16:16:17,62.2,134.1,1.482145,1.390998,TRUE,FALSE,1.5
2015-13-7-16:16:18,62.2,134.2,1.505085,1.379506,TRUE,FALSE,1.5
2015-13-7-16:16:19,62.2,134.5,1.505085,1.459957,TRUE,FALSE,1.5
2015-13-7-16:16:21,62.2,134.6,1.505085,1.58638,TRUE,FALSE,1.5
2015-13-7-16:16:22,62.2,134.5,1.516554,1.609366,TRUE,FALSE,1.5
2015-13-7-16:16:24,62.3,134.5,1.493615,1.597873,TRUE,FALSE,1.5
2015-13-7-16:16:25,62.3,134.3,1.539494,1.58638,TRUE,FALSE,1.5
2015-13-7-16:16:27,62.3,134.2,1.447735,1.574887,TRUE,FALSE,1.5
2015-13-7-16:16:28,62.3,134.2,1.470675,1.563394,TRUE,FALSE,1.5
2015-13-7-16:16:29,62.3,134.1,1.482145,1.655338,TRUE,FALSE,1.5
2015-13-7-16:16:31,62.3,134.1,1.436265,1.563394,TRUE,FALSE,1.5
2015-13-7-16:16:32,62.3,134.2,1.436265,1.574887,TRUE,FALSE,1.5
2015-13-7-16:16:34,62.3,134.2,1.470675,1.58638,TRUE,FALSE,1.5
2015-13-7-16:16:35,62.4,134.3,1.459205,1.58638,TRUE,FALSE,1.5
2015-13-7-16:16:36,62.4,134.5,1.413326,1.563394,TRUE,FALSE,1
2015-13-7-16:16:38,62.4,134.6,1.401856,1.574887,TRUE,FALSE,1
2015-13-7-16:16:39,62.3,134.7,1.447735,1.620859,TRUE,FALSE,1
2015-13-7-16:16:41,62.4,134.7,1.482145,1.597873,TRUE,FALSE,1
2015-13-7-16:16:42,62.4,134.6,1.505085,1.540408,TRUE,FALSE,1
2015-13-7-16:16:43,62.4,134.4,1.528024,1.563394,TRUE,FALSE,1
2015-13-7-16:16:45,62.5,134.2,1.505085,1.58638,TRUE,FALSE,1
2015-13-7-16:16:46,62.5,134.2,1.505085,1.609366,TRUE,FALSE,1
2015-13-7-16:16:48,62.5,134.2,1.516554,1.632352,TRUE,FALSE,1
2015-13-7-16:16:49,62.5,134.1,1.505085,1.632352,TRUE,FALSE,1
2015-13-7-16:16:50,62.5,134,1.539494,1.620859,TRUE,FALSE,1
2015-13-7-16:16:52,62.5,134,1.505085,1.620859,TRUE,FALSE,1
2015-13-7-16:16:53,62.5,134,1.436265,1.643845,TRUE,FALSE,1
2015-13-7-16:16:55,62.5,134,1.539494,1.655338,TRUE,FALSE,1
2015-13-7-16:16:56,62.5,134,1.459205,1.666831,TRUE,FALSE,1
2015-13-7-16:16:57,62.5,134,1.493615,1.597873,TRUE,FALSE,1
2015-13-7-16:16:59,62.5,134,1.516554,1.551901,TRUE,FALSE,1
2015-13-7-16:17:0,62.5,134,1.528024,1.678324,TRUE,FALSE,1
2015-13-7-16:17:2,62.5,134,1.539494,1.574887,TRUE,FALSE,1
2015-13-7-16:17:3,62.6,134,1.550964,1.620859,TRUE,FALSE,1
2015-13-7-16:17:4,62.6,134,1.573904,1.632352,TRUE,FALSE,1
2015-13-7-16:17:6,62.6,134,1.585374,1.643845,TRUE,FALSE,1
2015-13-7-16:17:7,62.6,134,1.608313,1.632352,TRUE,FALSE,1
2015-13-7-16:17:9,62.7,134,1.677133,1.632352,TRUE,FALSE,1
2015-13-7-16:17:10,62.7,134,1.688603,1.632352,TRUE,FALSE,1
2015-13-7-16:17:11,62.7,134.1,1.734482,1.666831,TRUE,FALSE,1
2015-13-7-16:17:13,62.7,134.1,1.757422,1.689817,TRUE,FALSE,1
2015-13-7-16:17:14,62.7,134.2,1.768892,1.724296,TRUE,FALSE,1
2015-13-7-16:17:16,62.7,134.3,1.768892,1.747282,TRUE,FALSE,1
2015-13-7-16:17:17,62.7,134.4,1.734482,1.781762,TRUE,FALSE,1
2015-13-7-16:17:18,62.7,134.5,1.745952,1.804748,TRUE,FALSE,1
2015-13-7-16:17:20,62.7,134.7,1.711542,1.827734,TRUE,FALSE,1
2015-13-7-16:17:21,62.7,134.7,1.723012,1.804748,TRUE,FALSE,1
2015-13-7-16:17:23,62.7,134.7,1.711542,1.781762,TRUE,FALSE,1
2015-13-7-16:17:24,62.7,134.9,1.711542,1.770268,TRUE,FALSE,1
2015-13-7-16:17:25,62.7,134.9,1.711542,1.758775,TRUE,FALSE,1
2015-13-7-16:17:27,62.7,135,1.665663,1.770268,TRUE,FALSE,1
2015-13-7-16:17:28,62.8,135,1.619783,1.758775,TRUE,FALSE,1
2015-13-7-16:17:30,62.8,135.1,1.573904,1.758775,TRUE,FALSE,1
2015-13-7-16:17:31,62.7,135.1,1.619783,1.770268,TRUE,FALSE,1
2015-13-7-16:17:32,62.8,135.2,1.642723,1.747282,TRUE,FALSE,1
2015-13-7-16:17:34,62.8,135.3,1.688603,1.712803,TRUE,FALSE,1
2015-13-7-16:17:35,62.8,135.5,1.723012,1.689817,TRUE,FALSE,1
2015-13-7-16:17:37,62.8,135.6,1.745952,1.724296,TRUE,FALSE,1
2015-13-7-16:17:38,62.7,135.6,1.745952,1.747282,TRUE,FALSE,1
2015-13-7-16:17:39,62.8,135.8,1.745952,1.758775,TRUE,FALSE,1
2015-13-7-16:17:41,62.8,136,1.745952,1.747282,TRUE,FALSE,1
2015-13-7-16:17:42,62.8,136.4,1.700073,1.747282,TRUE,FALSE,1
2015-13-7-16:17:44,62.8,136.5,1.757422,1.70131,TRUE,FALSE,1
2015-13-7-16:17:45,62.7,137,1.745952,1.747282,TRUE,FALSE,1
2015-13-7-16:17:46,62.7,137.5,1.745952,1.712803,TRUE,FALSE,1
2015-13-7-16:17:48,62.7,137.9,1.734482,1.643845,TRUE,FALSE,1
2015-13-7-16:17:49,62.7,138.1,1.745952,1.678324,TRUE,FALSE,1
2015-13-7-16:17:51,62.7,138.4,1.768892,1.620859,TRUE,FALSE,1
2015-13-7-16:17:52,62.7,138.6,1.780362,1.620859,TRUE,FALSE,1
2015-13-7-16:17:53,62.7,138.9,1.734482,1.712803,TRUE,FALSE,1
2015-13-7-16:17:55,62.6,139,1.745952,1.70131,TRUE,FALSE,1
2015-13-7-16:17:56,62.6,139.1,1.757422,1.735789,TRUE,FALSE,1
2015-13-7-16:17:58,62.6,139.2,1.700073,1.712803,TRUE,FALSE,1
2015-13-7-16:17:59,62.6,139.3,1.654193,1.655338,TRUE,FALSE,1
2015-13-7-16:18:1,62.6,139.3,1.654193,1.712803,TRUE,FALSE,1
2015-13-7-16:18:2,62.5,139.1,1.677133,1.712803,TRUE,FALSE,1
2015-13-7-16:18:3,62.5,139,1.723012,1.643845,TRUE,FALSE,1
2015-13-7-16:18:5,62.5,138.8,1.723012,1.632352,TRUE,FALSE,1
2015-13-7-16:18:6,62.5,138.6,1.723012,1.643845,TRUE,FALSE,1
2015-13-7-16:18:8,62.6,138.4,1.700073,1.678324,TRUE,FALSE,1
2015-13-7-16:18:9,62.6,138.2,1.700073,1.666831,TRUE,FALSE,1
2015-13-7-16:18:10,62.6,138,1.723012,1.609366,TRUE,FALSE,1
2015-13-7-16:18:12,62.6,138,1.745952,1.609366,TRUE,FALSE,1
2015-13-7-16:18:13,62.6,138,1.700073,1.58638,TRUE,FALSE,1
2015-13-7-16:18:15,62.7,138.1,1.745952,1.540408,TRUE,FALSE,1
2015-13-7-16:18:16,62.7,138.2,1.745952,1.540408,TRUE,FALSE,1
2015-13-7-16:18:17,62.7,138.2,1.757422,1.517422,TRUE,FALSE,1
2015-13-7-16:18:19,62.7,138.1,1.791832,1.563394,TRUE,FALSE,1
2015-13-7-16:18:20,62.7,138,1.791832,1.678324,TRUE,FALSE,1
2015-13-7-16:18:22,62.7,137.9,1.803301,1.666831,TRUE,FALSE,1
2015-13-7-16:18:23,62.7,137.7,1.780362,1.689817,TRUE,FALSE,1
2015-13-7-16:18:24,62.7,137.5,1.814771,1.70131,TRUE,FALSE,1
2015-13-7-16:18:26,62.7,137.2,1.711542,1.655338,TRUE,FALSE,1
2015-13-7-16:18:27,62.7,136.8,1.654193,1.70131,TRUE,FALSE,1
2015-13-7-16:18:29,62.7,136.5,1.677133,1.758775,TRUE,FALSE,1
2015-13-7-16:18:30,62.7,136.2,1.665663,1.678324,TRUE,FALSE,1
2015-13-7-16:18:31,62.8,136,1.654193,1.563394,TRUE,FALSE,0.75
2015-13-7-16:18:33,62.8,135.7,1.665663,1.609366,TRUE,FALSE,0.75
2015-13-7-16:18:34,62.8,135.5,1.688603,1.620859,TRUE,FALSE,0.75
2015-13-7-16:18:36,62.8,135.4,1.688603,1.58638,TRUE,FALSE,0.75
2015-13-7-16:18:37,62.9,135.2,1.665663,1.58638,TRUE,FALSE,0.75
2015-13-7-16:18:38,62.9,135,1.677133,1.574887,TRUE,FALSE,0.75
2015-13-7-16:18:40,62.9,134.8,1.654193,1.58638,TRUE,FALSE,0.75
2015-13-7-16:18:41,63,134.7,1.619783,1.58638,TRUE,FALSE,0.75
2015-13-7-16:18:43,63,134.5,1.631253,1.620859,TRUE,FALSE,0.75
2015-13-7-16:18:44,63,134.4,1.619783,1.643845,TRUE,FALSE,0.75
2015-13-7-16:18:45,63,134.3,1.631253,1.620859,TRUE,FALSE,0.75
2015-13-7-16:18:47,63,134.2,1.631253,1.643845,TRUE,FALSE,0.75
2015-13-7-16:18:48,63,134.2,1.596844,1.655338,TRUE,FALSE,0.75
2015-13-7-16:18:50,63.1,134.1,1.608313,1.655338,TRUE,FALSE,0.75
2015-13-7-16:18:51,63.1,134,1.619783,1.632352,TRUE,FALSE,0.75
2015-13-7-16:18:52,63.1,134,1.619783,1.632352,TRUE,FALSE,0.75
2015-13-7-16:18:54,63.1,134,1.585374,1.597873,TRUE,FALSE,0.75
2015-13-7-16:18:55,63.1,134,1.585374,1.620859,TRUE,FALSE,0.75
2015-13-7-16:18:57,63.1,134.1,1.608313,1.632352,TRUE,FALSE,0.75
2015-13-7-16:18:58,63,134.1,1.585374,1.666831,TRUE,FALSE,0.75
2015-13-7-16:18:59,63,134.2,1.654193,1.574887,TRUE,FALSE,0.75
2015-13-7-16:19:1,63,134.2,1.711542,1.574887,TRUE,FALSE,0.75
2015-13-7-16:19:2,63,134.2,1.700073,1.58638,TRUE,FALSE,0.75
2015-13-7-16:19:4,63,134.3,1.723012,1.574887,TRUE,FALSE,0.75
2015-13-7-16:19:5,63,134.4,1.780362,1.632352,TRUE,FALSE,0.75
2015-13-7-16:19:6,63,134.4,1.791832,1.712803,TRUE,FALSE,0.75
2015-13-7-16:19:8,63,134.4,1.814771,1.747282,TRUE,FALSE,0.75
2015-13-7-16:19:9,63,134.3,1.837711,1.758775,TRUE,FALSE,0.75
2015-13-7-16:19:11,63,134.3,1.814771,1.839227,TRUE,FALSE,0.75
2015-13-7-16:19:12,63,134.3,1.757422,1.827734,TRUE,FALSE,0.75
2015-13-7-16:19:13,63,134.2,1.780362,1.85072,TRUE,FALSE,0.75
2015-13-7-16:19:15,63,134.2,1.734482,1.839227,TRUE,FALSE,0.75
2015-13-7-16:19:16,63,134.2,1.700073,1.804748,TRUE,FALSE,0.75
2015-13-7-16:19:18,63,134.2,1.665663,1.770268,TRUE,FALSE,0.75
2015-13-7-16:19:19,63,134.1,1.631253,1.816241,TRUE,FALSE,0.75
2015-13-7-16:19:20,63.1,134.2,1.642723,1.747282,TRUE,FALSE,1
2015-13-7-16:19:22,63.1,134.2,1.642723,1.655338,TRUE,FALSE,1
2015-13-7-16:19:23,63.1,134.2,1.688603,1.620859,TRUE,FALSE,1
2015-13-7-16:19:25,63.1,134.3,1.642723,1.574887,TRUE,FALSE,1
2015-13-7-16:19:26,63.1,134.4,1.608313,1.58638,TRUE,FALSE,1
2015-13-7-16:19:27,63.1,134.4,1.619783,1.655338,TRUE,FALSE,1
2015-13-7-16:19:29,63,134.4,1.631253,1.689817,TRUE,FALSE,1
2015-13-7-16:19:30,63.1,134.5,1.562434,1.597873,TRUE,FALSE,1
2015-13-7-16:19:32,63,134.6,1.528024,1.528915,TRUE,FALSE,1
2015-13-7-16:19:33,63.1,134.5,1.493615,1.494436,TRUE,FALSE,1
2015-13-7-16:19:34,63.1,134.6,1.482145,1.494436,TRUE,FALSE,1
2015-13-7-16:19:36,63.1,134.6,1.459205,1.459957,TRUE,FALSE,1
2015-13-7-16:19:37,63.1,134.7,1.470675,1.528915,TRUE,FALSE,1
2015-13-7-16:19:39,63.1,134.7,1.447735,1.517422,TRUE,FALSE,1
2015-13-7-16:19:40,63.1,134.7,1.436265,1.47145,TRUE,FALSE,1
2015-13-7-16:19:42,63.1,134.7,1.539494,1.505929,TRUE,FALSE,0.9
2015-13-7-16:19:43,63.1,134.8,1.688603,1.482943,TRUE,FALSE,0.9
2015-13-7-16:19:44,63.1,134.7,1.803301,1.390998,TRUE,FALSE,0.9
2015-13-7-16:19:46,63.1,134.8,1.837711,1.356519,TRUE,FALSE,0.9
2015-13-7-16:19:47,63.1,134.8,1.803301,1.425478,TRUE,FALSE,0.9
2015-13-7-16:19:49,63.1,134.8,1.791832,1.574887,TRUE,FALSE,0.9
2015-13-7-16:19:50,63.2,134.9,1.860651,1.70131,TRUE,FALSE,0.9
2015-13-7-16:19:51,63.1,135,1.860651,1.712803,TRUE,FALSE,0.9
2015-13-7-16:19:53,63.1,135,1.872121,1.643845,TRUE,FALSE,0.9
2015-13-7-16:19:54,63.2,135.1,1.94094,1.724296,TRUE,FALSE,0.9
2015-13-7-16:19:56,63.2,135.2,1.998289,1.816241,TRUE,FALSE,0.9
2015-13-7-16:19:57,63.2,135.2,2.009759,1.758775,TRUE,FALSE,0.9
2015-13-7-16:19:58,63.1,135.3,1.98682,1.804748,TRUE,FALSE,0.9
2015-13-7-16:20:0,63.1,135.4,2.009759,1.862213,TRUE,FALSE,0.9
2015-13-7-16:20:1,63.1,135.4,1.998289,1.931171,TRUE,FALSE,0.9
2015-13-7-16:20:3,63.1,135.4,2.009759,1.977143,TRUE,FALSE,0.9
2015-13-7-16:20:4,63.1,135.5,2.009759,2.000129,TRUE,FALSE,0.9
2015-13-7-16:20:5,63.1,135.6,2.021229,2.034608,TRUE,FALSE,0.9
2015-13-7-16:20:7,63.1,135.7,2.067109,2.034608,TRUE,FALSE,0.9
2015-13-7-16:20:8,63.1,135.8,2.032699,2.069087,TRUE,FALSE,0.9
2015-13-7-16:20:10,63.2,135.9,1.97535,2.069087,TRUE,FALSE,0.9
2015-13-7-16:20:11,63.2,136,1.96388,2.092073,TRUE,FALSE,0.9
2015-13-7-16:20:12,63.2,136.1,1.998289,2.08058,TRUE,FALSE,0.75
2015-13-7-16:20:14,63.2,136.1,1.92947,2.057594,TRUE,FALSE,0.75
2015-13-7-16:20:15,63.2,136.1,1.90653,2.023115,TRUE,FALSE,0.75
2015-13-7-16:20:17,63.2,136.1,1.860651,1.988636,TRUE,FALSE,0.75
2015-13-7-16:20:18,63.2,136.1,1.883591,1.96565,TRUE,FALSE,0.75
2015-13-7-16:20:19,63.2,136.1,1.96388,1.885199,TRUE,FALSE,0.75
2015-13-7-16:20:21,63.2,136.1,1.95241,1.839227,TRUE,FALSE,0.75
2015-13-7-16:20:22,63.2,136,1.94094,1.804748,TRUE,FALSE,1.5
2015-13-7-16:20:24,63.3,136,1.90653,1.839227,TRUE,FALSE,1.5
2015-13-7-16:20:25,63.3,135.9,1.90653,1.839227,TRUE,FALSE,1.5
2015-13-7-16:20:26,63.3,135.8,1.96388,1.827734,TRUE,FALSE,1.5
2015-13-7-16:20:28,63.3,135.7,1.98682,1.804748,TRUE,FALSE,1.5
2015-13-7-16:20:29,63.2,135.7,1.97535,1.827734,TRUE,FALSE,1.5
