time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MEDIA,MARCHA,PARO,VELOCIDAD,,
2015-14-7-10:8:26,61.4,135.5,1.791832,1.919678,1.855755,TRUE,TRUE,2.5,,
2015-14-7-10:8:27,61.4,135.6,1.837711,1.896692,1.8672015,TRUE,TRUE,2.5,,
2015-14-7-10:8:29,61.4,135.6,1.90653,1.827734,1.867132,TRUE,TRUE,2.5,,
2015-14-7-10:8:30,61.4,135.6,1.872121,1.827734,1.8499275,TRUE,TRUE,2.5,,
2015-14-7-10:8:32,61.4,135.7,1.918,1.873706,1.895853,TRUE,TRUE,2.5,,
2015-14-7-10:8:33,61.4,135.8,1.90653,1.908185,1.9073575,TRUE,TRUE,2.5,,
2015-14-7-10:8:34,61.4,135.7,1.92947,1.862213,1.8958415,TRUE,TRUE,2.5,,
2015-14-7-10:8:36,61.4,135.8,1.97535,1.942664,1.959007,TRUE,TRUE,2.5,,
2015-14-7-10:8:37,61.4,135.8,1.94094,1.908185,1.9245625,TRUE,TRUE,2.5,,
2015-14-7-10:8:39,61.5,135.8,1.918,1.942664,1.930332,TRUE,TRUE,2.5,,
2015-14-7-10:8:40,61.5,135.8,1.872121,2.011622,1.9418715,TRUE,TRUE,2.5,,
2015-14-7-10:8:41,61.5,135.8,1.814771,1.96565,1.8902105,TRUE,TRUE,2.5,,
2015-14-7-10:8:43,61.5,135.8,1.768892,1.954157,1.8615245,TRUE,TRUE,2.5,,
2015-14-7-10:8:44,61.5,135.8,1.745952,1.896692,1.821322,TRUE,TRUE,2.5,,
2015-14-7-10:8:46,61.5,135.9,1.734482,1.839227,1.7868545,TRUE,TRUE,2.5,,
2015-14-7-10:8:47,61.5,135.9,1.642723,1.781762,1.7122425,TRUE,TRUE,2.5,,
2015-14-7-10:8:48,61.4,135.8,1.654193,1.747282,1.7007375,TRUE,TRUE,2.5,,
2015-14-7-10:8:50,61.5,135.7,1.780362,1.747282,1.763822,TRUE,TRUE,2.5,,
2015-14-7-10:8:51,61.5,135.7,1.780362,1.643845,1.7121035,TRUE,TRUE,2.5,,
2015-14-7-10:8:53,61.5,135.6,1.803301,1.678324,1.7408125,TRUE,TRUE,2.5,,
2015-14-7-10:8:54,61.5,135.5,1.780362,1.793254,1.786808,TRUE,TRUE,2.5,,
2015-14-7-10:8:55,61.5,135.5,1.768892,1.827734,1.798313,TRUE,TRUE,2.5,,
2015-14-7-10:8:57,61.6,135.4,1.780362,1.827734,1.804048,TRUE,TRUE,2.5,,
2015-14-7-10:8:58,61.6,135.4,1.814771,1.781762,1.7982665,TRUE,TRUE,2.5,,
2015-14-7-10:9:0,61.6,135.4,1.826241,1.793254,1.8097475,TRUE,TRUE,2.5,,
2015-14-7-10:9:1,61.6,135.3,1.837711,1.816241,1.826976,TRUE,TRUE,2.5,,
2015-14-7-10:9:2,61.6,135.2,1.826241,1.862213,1.844227,TRUE,TRUE,2.5,,
2015-14-7-10:9:4,61.6,135.1,1.780362,1.942664,1.861513,TRUE,TRUE,2.5,,
2015-14-7-10:9:5,61.6,135,1.745952,1.942664,1.844308,TRUE,TRUE,2.5,,
2015-14-7-10:9:7,61.6,135,1.631253,1.885199,1.758226,TRUE,TRUE,2.5,,
2015-14-7-10:9:8,61.6,135,1.528024,1.770268,1.649146,TRUE,TRUE,2.5,,
2015-14-7-10:9:9,61.7,135,1.436265,1.724296,1.5802805,TRUE,TRUE,2.5,,
2015-14-7-10:9:11,61.7,135,1.264217,1.597873,1.431045,TRUE,TRUE,2.5,,
2015-14-7-10:9:12,61.7,134.9,1.378916,1.482943,1.4309295,TRUE,TRUE,2.5,,
2015-14-7-10:9:14,61.7,134.9,1.528024,1.379506,1.453765,TRUE,TRUE,2.5,,
2015-14-7-10:9:15,61.7,134.8,1.562434,1.230096,1.396265,TRUE,TRUE,2.5,,
2015-14-7-10:9:16,61.7,134.7,1.573904,1.390998,1.482451,TRUE,TRUE,2.5,,
2015-14-7-10:9:18,61.8,134.7,1.528024,1.505929,1.5169765,TRUE,TRUE,2.5,,
2015-14-7-10:9:19,61.8,134.7,1.505085,1.551901,1.528493,TRUE,TRUE,2.5,,
2015-14-7-10:9:21,61.8,134.7,1.493615,1.540408,1.5170115,TRUE,TRUE,2.5,,
2015-14-7-10:9:22,61.8,134.7,1.493615,1.494436,1.4940255,TRUE,TRUE,2.5,,
2015-14-7-10:9:23,61.8,134.7,1.516554,1.459957,1.4882555,TRUE,TRUE,2.5,,
2015-14-7-10:9:25,61.8,134.7,1.528024,1.448464,1.488244,TRUE,TRUE,2.5,,
2015-14-7-10:9:26,61.8,134.6,1.505085,1.482943,1.494014,TRUE,TRUE,2.5,,
2015-14-7-10:9:28,61.8,134.6,1.470675,1.517422,1.4940485,TRUE,TRUE,2.5,,
2015-14-7-10:9:29,61.8,134.7,1.482145,1.551901,1.517023,TRUE,TRUE,2.5,,
2015-14-7-10:9:30,61.8,134.7,1.470675,1.528915,1.499795,TRUE,TRUE,2.5,,
2015-14-7-10:9:32,61.8,134.7,1.470675,1.482943,1.476809,TRUE,TRUE,2.5,,
2015-14-7-10:9:33,61.8,134.8,1.482145,1.482943,1.482544,TRUE,TRUE,2.5,,
2015-14-7-10:9:35,61.8,134.9,1.482145,1.482943,1.482544,TRUE,TRUE,2.5,,
2015-14-7-10:9:36,61.8,134.9,1.505085,1.505929,1.505507,TRUE,TRUE,2.5,,
2015-14-7-10:9:37,61.8,135,1.493615,1.505929,1.499772,TRUE,TRUE,2.5,,
2015-14-7-10:9:39,61.8,135,1.505085,1.505929,1.505507,TRUE,TRUE,2.5,,
2015-14-7-10:9:40,61.8,135.1,1.550964,1.494436,1.5227,TRUE,TRUE,2.5,,
2015-14-7-10:9:42,61.8,135.1,1.539494,1.47145,1.505472,TRUE,TRUE,2.5,,
2015-14-7-10:9:43,61.8,135.3,1.482145,1.47145,1.4767975,TRUE,TRUE,2.5,,
2015-14-7-10:9:44,61.8,135.3,1.459205,1.517422,1.4883135,TRUE,TRUE,2.5,,
2015-14-7-10:9:46,61.8,135.4,1.459205,1.517422,1.4883135,TRUE,TRUE,2.5,,
2015-14-7-10:9:47,61.8,135.4,1.562434,1.459957,1.5111955,TRUE,TRUE,2.5,,
2015-14-7-10:9:49,61.8,135.5,1.585374,1.459957,1.5226655,TRUE,TRUE,2.5,,
2015-14-7-10:9:50,61.8,135.6,1.562434,1.47145,1.516942,TRUE,TRUE,2.5,,
2015-14-7-10:9:51,61.8,135.7,1.677133,1.551901,1.614517,TRUE,TRUE,2.5,,
2015-14-7-10:9:53,61.8,135.7,1.550964,1.58638,1.568672,TRUE,TRUE,2.5,,
2015-14-7-10:9:54,61.8,135.8,1.482145,1.528915,1.50553,TRUE,TRUE,2.5,,
2015-14-7-10:9:56,61.8,135.9,1.482145,1.678324,1.5802345,TRUE,TRUE,2.5,,
2015-14-7-10:9:57,61.8,136,1.505085,1.540408,1.5227465,TRUE,TRUE,2.5,,
2015-14-7-10:9:58,61.8,136,1.505085,1.459957,1.482521,TRUE,TRUE,2.5,,
2015-14-7-10:10:0,61.8,136,1.493615,1.448464,1.4710395,TRUE,TRUE,2.5,,
2015-14-7-10:10:1,61.8,136,1.482145,1.47145,1.4767975,TRUE,TRUE,2.5,,
2015-14-7-10:10:3,61.8,136.1,1.482145,1.494436,1.4882905,TRUE,TRUE,2.5,,
2015-14-7-10:10:4,61.8,136.1,1.470675,1.505929,1.488302,TRUE,TRUE,2.5,,
2015-14-7-10:10:5,61.8,136.2,1.493615,1.482943,1.488279,TRUE,TRUE,2.5,,
2015-14-7-10:10:7,61.8,136.2,1.516554,1.494436,1.505495,TRUE,TRUE,2.5,,
2015-14-7-10:10:8,61.7,136.1,1.516554,1.494436,1.505495,TRUE,TRUE,2.5,,
2015-14-7-10:10:10,61.7,136.1,1.516554,1.505929,1.5112415,TRUE,TRUE,2.5,,
2015-14-7-10:10:11,61.6,136,1.528024,1.528915,1.5284695,TRUE,TRUE,2.5,,
2015-14-7-10:10:12,61.6,136,1.539494,1.517422,1.528458,TRUE,TRUE,2.5,,
2015-14-7-10:10:14,61.6,135.9,1.573904,1.517422,1.545663,TRUE,TRUE,2.5,,
2015-14-7-10:10:15,61.6,135.9,1.573904,1.517422,1.545663,TRUE,TRUE,2.5,,
2015-14-7-10:10:17,61.6,135.8,1.573904,1.517422,1.545663,TRUE,TRUE,2.5,,
2015-14-7-10:10:18,61.6,135.9,1.550964,1.574887,1.5629255,TRUE,TRUE,2.5,,
2015-14-7-10:10:19,61.6,135.9,1.516554,1.540408,1.528481,TRUE,TRUE,2.5,,
2015-14-7-10:10:21,61.6,135.9,1.562434,1.563394,1.562914,TRUE,TRUE,2.5,,
2015-14-7-10:10:22,61.6,135.8,1.573904,1.517422,1.545663,TRUE,TRUE,2.5,,
2015-14-7-10:10:24,61.6,135.8,1.562434,1.494436,1.528435,TRUE,TRUE,2.5,,
2015-14-7-10:10:25,61.6,135.7,1.539494,1.528915,1.5342045,TRUE,TRUE,2.5,,
2015-14-7-10:10:26,61.6,135.7,1.505085,1.563394,1.5342395,TRUE,TRUE,2.5,,
2015-14-7-10:10:28,61.6,135.7,1.493615,1.517422,1.5055185,TRUE,TRUE,2.5,,
2015-14-7-10:10:29,61.7,135.6,1.482145,1.482943,1.482544,TRUE,TRUE,2.5,,
2015-14-7-10:10:31,61.7,135.6,1.505085,1.482943,1.494014,TRUE,TRUE,2.5,,
2015-14-7-10:10:32,61.7,135.6,1.516554,1.459957,1.4882555,TRUE,TRUE,2.5,,
2015-14-7-10:10:33,61.8,135.6,1.562434,1.494436,1.528435,TRUE,TRUE,2.5,,
2015-14-7-10:10:35,61.8,135.5,1.619783,1.517422,1.5686025,TRUE,TRUE,2.5,,
2015-14-7-10:10:36,61.8,135.4,1.677133,1.494436,1.5857845,TRUE,TRUE,2.5,,
2015-14-7-10:10:38,61.8,135.3,1.677133,1.574887,1.62601,TRUE,TRUE,2.5,,
2015-14-7-10:10:39,61.8,135.3,1.665663,1.597873,1.631768,TRUE,TRUE,2.5,,
2015-14-7-10:10:40,61.7,135.3,1.642723,1.678324,1.6605235,TRUE,TRUE,2.5,,
2015-14-7-10:10:42,61.7,135.3,1.619783,1.678324,1.6490535,TRUE,TRUE,2.5,,
2015-14-7-10:10:43,61.7,135.3,1.619783,1.666831,1.643307,TRUE,TRUE,2.5,,
2015-14-7-10:10:45,61.7,135.3,1.631253,1.655338,1.6432955,TRUE,TRUE,2.5,,
2015-14-7-10:10:46,61.7,135.2,1.654193,1.655338,1.6547655,TRUE,TRUE,2.5,,
2015-14-7-10:10:47,61.7,135.2,1.677133,1.643845,1.660489,TRUE,TRUE,2.5,,
2015-14-7-10:10:49,61.6,135.2,1.665663,1.643845,1.654754,TRUE,TRUE,2.5,,
2015-14-7-10:10:50,61.6,135.1,1.677133,1.655338,1.6662355,TRUE,TRUE,2.5,,
2015-14-7-10:10:52,61.6,135.2,1.711542,1.655338,1.68344,TRUE,TRUE,2.5,,
2015-14-7-10:10:53,61.6,135.1,1.711542,1.643845,1.6776935,TRUE,TRUE,2.5,,
2015-14-7-10:10:54,61.6,135.1,1.711542,1.666831,1.6891865,TRUE,TRUE,2.5,,
2015-14-7-10:10:56,61.6,135,1.711542,1.689817,1.7006795,TRUE,TRUE,2.5,,
2015-14-7-10:10:57,61.6,135,1.803301,1.712803,1.758052,TRUE,TRUE,2.5,,
2015-14-7-10:10:59,61.6,135,1.803301,1.678324,1.7408125,TRUE,TRUE,2.5,,
2015-14-7-10:11:0,61.6,135.1,1.734482,1.689817,1.7121495,TRUE,TRUE,2.5,,
2015-14-7-10:11:1,61.6,135.1,1.677133,1.747282,1.7122075,TRUE,TRUE,2.5,,
2015-14-7-10:11:3,61.7,135,1.642723,1.735789,1.689256,TRUE,TRUE,2.5,,
2015-14-7-10:11:4,61.7,134.9,1.631253,1.70131,1.6662815,TRUE,TRUE,2.5,,
2015-14-7-10:11:6,61.7,134.9,1.619783,1.655338,1.6375605,TRUE,TRUE,2.5,,
2015-14-7-10:11:7,61.7,134.9,1.608313,1.643845,1.626079,TRUE,TRUE,2.5,,
2015-14-7-10:11:8,61.7,135,1.596844,1.643845,1.6203445,TRUE,TRUE,2.5,,
2015-14-7-10:11:10,61.6,135,1.608313,1.620859,1.614586,TRUE,TRUE,2.5,,
2015-14-7-10:11:11,61.6,134.9,1.642723,1.620859,1.631791,TRUE,TRUE,2.5,,
2015-14-7-10:11:13,61.6,134.9,1.619783,1.632352,1.6260675,TRUE,TRUE,2.5,,
2015-14-7-10:11:14,61.6,134.8,1.550964,1.632352,1.591658,TRUE,TRUE,2.5,,
2015-14-7-10:11:15,61.6,134.8,1.539494,1.632352,1.585923,TRUE,TRUE,2.5,,
2015-14-7-10:11:17,61.6,134.9,1.573904,1.58638,1.580142,TRUE,TRUE,2.5,,
2015-14-7-10:11:18,61.6,134.9,1.573904,1.551901,1.5629025,TRUE,TRUE,2.5,,
2015-14-7-10:11:20,61.6,135,1.516554,1.540408,1.528481,TRUE,TRUE,2.5,,
2015-14-7-10:11:21,61.6,135,1.447735,1.597873,1.522804,TRUE,TRUE,2.5,,
2015-14-7-10:11:22,61.6,135,1.436265,1.58638,1.5113225,TRUE,TRUE,2.5,,
2015-14-7-10:11:24,61.6,135,1.424795,1.517422,1.4711085,TRUE,TRUE,2.5,,
2015-14-7-10:11:25,61.6,135,1.390386,1.459957,1.4251715,TRUE,TRUE,2.5,,
2015-14-7-10:11:27,61.6,135,1.424795,1.448464,1.4366295,TRUE,TRUE,2.5,,
2015-14-7-10:11:28,61.6,135,1.436265,1.425478,1.4308715,TRUE,TRUE,2.5,,
2015-14-7-10:11:29,61.6,135,1.447735,1.413985,1.43086,TRUE,TRUE,2.5,,
2015-14-7-10:11:31,61.5,135.1,1.459205,1.436971,1.448088,TRUE,TRUE,2.5,,
2015-14-7-10:11:32,61.5,135.1,1.482145,1.448464,1.4653045,TRUE,TRUE,2.5,,
2015-14-7-10:11:34,61.5,135.2,1.516554,1.482943,1.4997485,TRUE,TRUE,2.5,,
2015-14-7-10:11:35,61.6,135.2,1.539494,1.482943,1.5112185,TRUE,TRUE,2.5,,
2015-14-7-10:11:36,61.6,135.3,1.482145,1.517422,1.4997835,TRUE,TRUE,2.5,,
2015-14-7-10:11:38,61.7,135.3,1.447735,1.517422,1.4825785,TRUE,TRUE,2.5,,
2015-14-7-10:11:39,61.7,135.3,1.436265,1.540408,1.4883365,TRUE,TRUE,2.5,,
2015-14-7-10:11:41,61.7,135.3,1.436265,1.47145,1.4538575,TRUE,TRUE,2.5,,
2015-14-7-10:11:42,61.7,135.3,1.424795,1.436971,1.430883,TRUE,TRUE,2.5,,
2015-14-7-10:11:43,61.7,135.4,1.459205,1.402492,1.4308485,TRUE,TRUE,2.5,,
2015-14-7-10:11:45,61.7,135.4,1.482145,1.425478,1.4538115,TRUE,TRUE,2.5,,
2015-14-7-10:11:46,61.7,135.5,1.482145,1.402492,1.4423185,TRUE,TRUE,2.5,,
2015-14-7-10:11:48,61.7,135.5,1.482145,1.459957,1.471051,TRUE,TRUE,2.5,,
2015-14-7-10:11:49,61.7,135.6,1.470675,1.482943,1.476809,TRUE,TRUE,2.5,,
2015-14-7-10:11:50,61.7,135.6,1.470675,1.47145,1.4710625,TRUE,TRUE,2.5,,
2015-14-7-10:11:52,61.7,135.6,1.470675,1.47145,1.4710625,TRUE,TRUE,2.5,,
2015-14-7-10:11:53,61.7,135.6,1.447735,1.482943,1.465339,TRUE,TRUE,2.5,,
2015-14-7-10:11:55,61.7,135.5,1.436265,1.47145,1.4538575,TRUE,TRUE,2.5,,
2015-14-7-10:11:56,61.8,135.5,1.424795,1.47145,1.4481225,TRUE,TRUE,2.5,,
2015-14-7-10:11:57,61.8,135.4,1.424795,1.459957,1.442376,TRUE,TRUE,2.5,,
2015-14-7-10:11:59,61.8,135.4,1.447735,1.459957,1.453846,TRUE,TRUE,2.5,,
2015-14-7-10:12:0,61.8,135.4,1.424795,1.448464,1.4366295,TRUE,TRUE,2.5,,
2015-14-7-10:12:2,61.8,135.4,1.367446,1.448464,1.407955,TRUE,TRUE,2.5,,
2015-14-7-10:12:3,61.8,135.4,1.355976,1.448464,1.40222,TRUE,TRUE,2.5,,
2015-14-7-10:12:4,61.8,135.3,1.378916,1.413985,1.3964505,TRUE,TRUE,2.5,,
2015-14-7-10:12:6,61.8,135.3,1.459205,1.333533,1.396369,TRUE,TRUE,2.5,,
2015-14-7-10:12:7,61.8,135.3,1.528024,1.32204,1.425032,TRUE,TRUE,2.5,,
2015-14-7-10:12:9,61.8,135.3,1.550964,1.368012,1.459488,TRUE,TRUE,2.5,,
2015-14-7-10:12:10,61.8,135.2,1.573904,1.436971,1.5054375,TRUE,TRUE,2.5,,
2015-14-7-10:12:11,61.8,135.2,1.596844,1.528915,1.5628795,TRUE,TRUE,2.5,,
2015-14-7-10:12:13,61.8,135.2,1.654193,1.563394,1.6087935,TRUE,TRUE,2.5,,
2015-14-7-10:12:14,61.9,135.2,1.665663,1.58638,1.6260215,TRUE,TRUE,2.5,,
2015-14-7-10:12:16,61.9,135.1,1.642723,1.58638,1.6145515,TRUE,TRUE,2.5,,
2015-14-7-10:12:17,61.9,135,1.665663,1.620859,1.643261,TRUE,TRUE,2.5,,
2015-14-7-10:12:18,61.9,135,1.677133,1.597873,1.637503,TRUE,TRUE,2.5,,
2015-14-7-10:12:20,61.9,135,1.677133,1.574887,1.62601,TRUE,TRUE,2.5,,
2015-14-7-10:12:21,61.9,135,1.642723,1.597873,1.620298,TRUE,TRUE,2.5,,
2015-14-7-10:12:23,61.9,135,1.631253,1.609366,1.6203095,TRUE,TRUE,2.5,,
2015-14-7-10:12:24,61.9,134.9,1.654193,1.609366,1.6317795,TRUE,TRUE,2.5,,
2015-14-7-10:12:25,61.9,134.9,1.642723,1.609366,1.6260445,TRUE,TRUE,2.5,,
2015-14-7-10:12:27,61.9,134.9,1.573904,1.574887,1.5743955,TRUE,TRUE,2.5,,
2015-14-7-10:12:28,61.9,134.8,1.562434,1.58638,1.574407,TRUE,TRUE,2.5,,
2015-14-7-10:12:30,61.9,134.7,1.585374,1.609366,1.59737,TRUE,TRUE,2.5,,
2015-14-7-10:12:31,61.9,134.7,1.619783,1.517422,1.5686025,TRUE,TRUE,2.5,,
2015-14-7-10:12:32,61.9,134.7,1.642723,1.528915,1.585819,TRUE,TRUE,2.5,,
2015-14-7-10:12:34,61.9,134.6,1.619783,1.528915,1.574349,TRUE,TRUE,2.5,,
2015-14-7-10:12:35,61.9,134.5,1.619783,1.58638,1.6030815,TRUE,TRUE,2.5,,
2015-14-7-10:12:37,62,134.5,1.631253,1.632352,1.6318025,TRUE,TRUE,2.5,,
2015-14-7-10:12:38,62,134.5,1.619783,1.58638,1.6030815,TRUE,TRUE,2.5,,
2015-14-7-10:12:39,62,134.4,1.608313,1.620859,1.614586,TRUE,TRUE,2.5,,
2015-14-7-10:12:41,62,134.3,1.585374,1.609366,1.59737,TRUE,TRUE,2.5,,
2015-14-7-10:12:42,62,134.2,1.596844,1.632352,1.614598,TRUE,TRUE,2.5,,
2015-14-7-10:12:44,62,134.3,1.642723,1.632352,1.6375375,TRUE,TRUE,2.5,,
2015-14-7-10:12:45,62,134.2,1.585374,1.563394,1.574384,TRUE,TRUE,2.5,,
2015-14-7-10:12:46,62,134.2,1.631253,1.540408,1.5858305,TRUE,TRUE,2.5,,
2015-14-7-10:12:48,62,134.3,1.608313,1.597873,1.603093,TRUE,TRUE,2.5,,
2015-14-7-10:12:49,62,134.3,1.573904,1.563394,1.568649,TRUE,TRUE,2.5,,
2015-14-7-10:12:51,62,134.3,1.608313,1.58638,1.5973465,TRUE,TRUE,2.5,,
2015-14-7-10:12:52,62,134.4,1.631253,1.58638,1.6088165,TRUE,TRUE,2.5,,
2015-14-7-10:12:53,62,134.5,1.631253,1.574887,1.60307,TRUE,TRUE,2.5,,
2015-14-7-10:12:55,62,134.5,1.631253,1.574887,1.60307,TRUE,TRUE,2.5,,
2015-14-7-10:12:56,62,134.6,1.608313,1.597873,1.603093,TRUE,TRUE,2.5,,
2015-14-7-10:12:58,62,134.6,1.585374,1.574887,1.5801305,TRUE,TRUE,2.5,,
2015-14-7-10:12:59,62,134.7,1.539494,1.58638,1.562937,TRUE,TRUE,2.5,,
2015-14-7-10:13:0,62,134.7,1.539494,1.574887,1.5571905,TRUE,TRUE,2.5,,
2015-14-7-10:13:2,62,134.8,1.516554,1.540408,1.528481,TRUE,TRUE,2.5,,
2015-14-7-10:13:3,62,134.9,1.493615,1.494436,1.4940255,TRUE,TRUE,2.5,,
2015-14-7-10:13:5,62,135,1.539494,1.482943,1.5112185,TRUE,TRUE,2.5,,
2015-14-7-10:13:6,62,135.1,1.493615,1.459957,1.476786,TRUE,TRUE,2.5,,
2015-14-7-10:13:7,62,135.2,1.447735,1.47145,1.4595925,TRUE,TRUE,2.5,,
2015-14-7-10:13:9,62,135.3,1.447735,1.482943,1.465339,TRUE,TRUE,2.5,,
2015-14-7-10:13:10,62,135.4,1.378916,1.436971,1.4079435,TRUE,TRUE,2.5,,
2015-14-7-10:13:12,62,135.5,1.310097,1.448464,1.3792805,TRUE,TRUE,2.5,,
2015-14-7-10:13:13,62,135.5,1.333036,1.448464,1.39075,TRUE,TRUE,2.5,,
2015-14-7-10:13:14,62,135.6,1.424795,1.390998,1.4078965,TRUE,TRUE,2.5,,
2015-14-7-10:13:16,62,135.6,1.470675,1.299054,1.3848645,TRUE,TRUE,2.5,,
2015-14-7-10:13:17,62,135.7,1.493615,1.356519,1.425067,TRUE,TRUE,2.5,,
2015-14-7-10:13:19,62,135.8,1.470675,1.436971,1.453823,TRUE,TRUE,2.5,,
2015-14-7-10:13:20,62,135.9,1.436265,1.47145,1.4538575,TRUE,TRUE,2.5,,
2015-14-7-10:13:21,62,136,1.424795,1.482943,1.453869,TRUE,TRUE,2.5,,
2015-14-7-10:13:23,62,135.9,1.436265,1.47145,1.4538575,TRUE,TRUE,2.5,,
2015-14-7-10:13:24,62,136,1.436265,1.459957,1.448111,TRUE,TRUE,2.5,,
2015-14-7-10:13:26,62,136.2,1.424795,1.448464,1.4366295,TRUE,TRUE,2.5,,
2015-14-7-10:13:27,62.1,136.2,1.459205,1.448464,1.4538345,TRUE,TRUE,2.5,,
2015-14-7-10:13:28,62.1,136.2,1.482145,1.436971,1.459558,TRUE,TRUE,2.5,,
2015-14-7-10:13:30,62.1,136.3,1.459205,1.436971,1.448088,TRUE,TRUE,2.5,,
2015-14-7-10:13:31,62.1,136.3,1.436265,1.459957,1.448111,TRUE,TRUE,2.5,,
2015-14-7-10:13:33,62.1,136.4,1.447735,1.459957,1.453846,TRUE,TRUE,2.5,,
2015-14-7-10:13:34,62.1,136.4,1.470675,1.436971,1.453823,TRUE,TRUE,2.5,,
2015-14-7-10:13:35,62.1,136.5,1.482145,1.436971,1.459558,TRUE,TRUE,2.5,,
2015-14-7-10:13:37,62.1,136.5,1.493615,1.459957,1.476786,TRUE,TRUE,2.5,,
2015-14-7-10:13:38,62.1,136.5,1.459205,1.482943,1.471074,TRUE,TRUE,2.5,,
2015-14-7-10:13:40,62.1,136.5,1.424795,1.494436,1.4596155,TRUE,TRUE,2.5,,
2015-14-7-10:13:41,62.1,136.5,1.413326,1.494436,1.453881,TRUE,TRUE,2.5,,
2015-14-7-10:13:42,62.1,136.5,1.378916,1.47145,1.425183,TRUE,TRUE,2.5,,
2015-14-7-10:13:44,62.1,136.5,1.378916,1.47145,1.425183,TRUE,TRUE,2.5,,
2015-14-7-10:13:45,62.1,136.5,1.378916,1.402492,1.390704,TRUE,TRUE,2.5,,
2015-14-7-10:13:47,62.2,136.4,1.355976,1.413985,1.3849805,TRUE,TRUE,2.5,,
2015-14-7-10:13:48,62.2,136.4,1.459205,1.413985,1.436595,TRUE,TRUE,2.5,,
2015-14-7-10:13:49,62.1,136.3,1.470675,1.356519,1.413597,TRUE,TRUE,2.5,,
2015-14-7-10:13:51,62.1,136.2,1.459205,1.368012,1.4136085,TRUE,TRUE,2.5,,
2015-14-7-10:13:52,62.1,136.2,1.459205,1.448464,1.4538345,TRUE,TRUE,2.5,,
2015-14-7-10:13:54,62.1,136.1,1.482145,1.47145,1.4767975,TRUE,TRUE,2.5,,
2015-14-7-10:13:55,62.1,136,1.493615,1.47145,1.4825325,TRUE,TRUE,2.5,,
2015-14-7-10:13:56,62.1,136,1.539494,1.47145,1.505472,TRUE,TRUE,2.5,,
2015-14-7-10:13:58,62.1,136,1.573904,1.494436,1.53417,TRUE,TRUE,2.5,,
2015-14-7-10:13:59,62.1,136,1.550964,1.517422,1.534193,TRUE,TRUE,2.5,,
2015-14-7-10:14:1,62.1,136,1.528024,1.563394,1.545709,TRUE,TRUE,2.5,,
2015-14-7-10:14:2,62.1,136,1.528024,1.58638,1.557202,TRUE,TRUE,2.5,,
2015-14-7-10:14:3,62.1,136,1.505085,1.540408,1.5227465,TRUE,TRUE,2.5,,
2015-14-7-10:14:5,62.1,136,1.482145,1.528915,1.50553,TRUE,TRUE,2.5,,
2015-14-7-10:14:6,62.1,135.9,1.505085,1.505929,1.505507,TRUE,TRUE,2.5,,
2015-14-7-10:14:8,62.1,135.9,1.516554,1.494436,1.505495,TRUE,TRUE,2.5,,
2015-14-7-10:14:9,62.2,135.9,1.505085,1.482943,1.494014,TRUE,TRUE,2.5,,
2015-14-7-10:14:10,62.2,135.8,1.528024,1.517422,1.522723,TRUE,TRUE,2.5,,
2015-14-7-10:14:12,62.2,135.7,1.550964,1.528915,1.5399395,TRUE,TRUE,2.5,,
2015-14-7-10:14:13,62.2,135.6,1.528024,1.528915,1.5284695,TRUE,TRUE,2.5,,
2015-14-7-10:14:15,62.2,135.6,1.505085,1.551901,1.528493,TRUE,TRUE,2.5,,
2015-14-7-10:14:16,62.2,135.5,1.482145,1.563394,1.5227695,TRUE,TRUE,2.5,,
2015-14-7-10:14:17,62.2,135.3,1.470675,1.528915,1.499795,TRUE,TRUE,2.5,,
2015-14-7-10:14:19,62.2,135.3,1.459205,1.517422,1.4883135,TRUE,TRUE,2.5,,
2015-14-7-10:14:20,62.2,135.2,1.459205,1.494436,1.4768205,TRUE,TRUE,2.5,,
2015-14-7-10:14:22,62.1,135.1,1.459205,1.448464,1.4538345,TRUE,TRUE,2.5,,
2015-14-7-10:14:23,62.1,135.1,1.493615,1.459957,1.476786,TRUE,TRUE,2.5,,
2015-14-7-10:14:24,62.2,135.1,1.493615,1.448464,1.4710395,TRUE,TRUE,2.5,,
2015-14-7-10:14:26,62.2,135,1.539494,1.459957,1.4997255,TRUE,TRUE,2.5,,
2015-14-7-10:14:27,62.2,135,1.573904,1.47145,1.522677,TRUE,TRUE,2.5,,
2015-14-7-10:14:29,62.2,134.9,1.562434,1.505929,1.5341815,TRUE,TRUE,2.5,,
2015-14-7-10:14:30,62.2,134.8,1.573904,1.551901,1.5629025,TRUE,TRUE,2.5,,
2015-14-7-10:14:31,62.2,134.7,1.585374,1.574887,1.5801305,TRUE,TRUE,2.5,,
2015-14-7-10:14:33,62.2,134.6,1.677133,1.58638,1.6317565,TRUE,TRUE,2.5,,
2015-14-7-10:14:34,62.2,134.6,1.768892,1.597873,1.6833825,TRUE,TRUE,2.5,,
2015-14-7-10:14:36,62.2,134.6,1.826241,1.632352,1.7292965,TRUE,TRUE,2.5,,
2015-14-7-10:14:37,62.2,134.5,1.826241,1.689817,1.758029,TRUE,TRUE,2.5,,
2015-14-7-10:14:38,62.2,134.5,1.849181,1.735789,1.792485,TRUE,TRUE,2.5,,
2015-14-7-10:14:40,62.2,134.5,1.849181,1.712803,1.780992,TRUE,TRUE,2.5,,
