time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-22-7-11:9:27,67.5,123.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:28,67.5,123.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:30,67.5,123.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:31,67.5,123.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:33,67.4,123.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:34,67.4,123.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:35,67.4,122.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:37,67.3,122.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:38,67.3,122.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:40,67.2,122.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:41,67.2,122.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:42,67.2,122.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:44,67.2,122.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:45,67.2,121.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:47,67.2,121.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:48,67.2,121.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:49,67.2,121.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:51,67.2,121.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:52,67.2,121.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:54,67.2,121.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:55,67.2,121.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:56,67.2,121.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:58,67.2,120.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:59,67.2,120.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:1,67.2,120.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:2,67.2,120.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:3,67.2,120.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:5,67.2,120.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:10:6,67.2,120.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
