time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,RPM TRAC
2015-8-13 8:55:51,64.8,151.4,1.677133,1.241589,1.4975
2015-8-13 8:55:53,64.8,151.4,1.723012,1.264575,1.4975
2015-8-13 8:55:54,64.8,151.4,1.757422,1.299054,2.61
2015-8-13 8:55:56,64.8,151.4,1.723012,1.368012,2.61
2015-8-13 8:55:58,64.9,151.4,1.677133,1.517422,3.5
2015-8-13 8:55:59,64.9,151.4,1.550964,1.643845,3.5
2015-8-13 8:56:1,64.9,151.4,1.275687,1.770268,2.3875
2015-8-13 8:56:2,64.9,151.4,1.080699,1.758775,2.3875
2015-8-13 8:56:4,64.9,151.3,1.069229,1.735789,1.4975
2015-8-13 8:56:6,64.9,151.3,1.367446,1.666831,1.4975
2015-8-13 8:56:7,64.9,151.2,1.505085,1.551901,1.4975
2015-8-13 8:56:9,64.9,151.2,1.505085,1.448464,1.4975
2015-8-13 8:56:10,64.9,151.2,1.516554,1.299054,1.4975
2015-8-13 8:56:12,64.9,151.1,1.550964,1.149645,1.4975
2015-8-13 8:56:14,64.9,151.1,1.562434,1.080687,1.4975
2015-8-13 8:56:15,64.9,151,1.585374,1.172631,1.4975
2015-8-13 8:56:17,64.9,150.9,1.608313,1.494436,1.4975
2015-8-13 8:56:18,64.9,150.9,1.665663,1.574887,1.4975
2015-8-13 8:56:20,64.9,150.8,1.745952,1.563394,2.61
2015-8-13 8:56:22,64.9,150.7,1.849181,1.58638,2.61
2015-8-13 8:56:23,64.9,150.6,1.96388,1.609366,3.5
2015-8-13 8:56:25,64.9,150.6,2.009759,1.609366,3.5
2015-8-13 8:56:26,64.9,150.5,1.95241,1.712803,3.5
2015-8-13 8:56:28,64.9,150.5,1.872121,1.839227,3.5
2015-8-13 8:56:30,64.9,150.4,1.757422,1.954157,3.5
2015-8-13 8:56:31,65,150.4,1.803301,1.977143,3.5
2015-8-13 8:56:33,65,150.4,1.918,1.919678,3.055
2015-8-13 8:56:34,65,150.3,1.97535,1.793254,3.055
2015-8-13 8:56:36,65,150.3,1.872121,1.770268,3.5
2015-8-13 8:56:38,65,150.3,1.665663,1.896692,3.5
2015-8-13 8:56:39,65,150.3,1.505085,1.96565,2.3875
2015-8-13 8:56:41,65,150.3,1.436265,1.919678,2.3875
2015-8-13 8:56:42,65,150.3,1.378916,1.827734,1.4975
2015-8-13 8:56:44,65,150.3,1.413326,1.735789,1.4975
2015-8-13 8:56:46,65,150.3,1.378916,1.632352,1.4975
2015-8-13 8:56:47,65,150.4,1.459205,1.528915,1.4975
2015-8-13 8:56:49,65,150.4,1.516554,1.47145,1.4975
2015-8-13 8:56:50,65,150.5,1.585374,1.436971,1.4975
2015-8-13 8:56:52,65,150.5,1.642723,1.402492,1.4975
2015-8-13 8:56:54,65,150.6,1.734482,1.345026,1.4975
2015-8-13 8:56:55,65,150.5,1.803301,1.379506,2.61
2015-8-13 8:56:57,65,150.6,2.044169,1.390998,2.61
2015-8-13 8:56:58,65,150.6,1.98682,1.47145,3.5
2015-8-13 8:57:0,65,150.6,1.872121,1.689817,3.5
2015-8-13 8:57:2,65,150.6,1.608313,1.977143,3.5
2015-8-13 8:57:3,65,150.6,1.310097,2.034608,3.5
2015-8-13 8:57:5,65,150.7,1.034819,1.931171,1.4975
2015-8-13 8:57:6,65,150.7,1.069229,1.816241,1.4975
2015-8-13 8:57:8,65,150.7,1.539494,1.712803,1.4975
2015-8-13 8:57:10,65,150.7,1.757422,1.58638,1.4975
2015-8-13 8:57:11,65,150.7,1.745952,1.459957,1.4975
2015-8-13 8:57:13,65,150.7,1.734482,1.310547,1.4975
2015-8-13 8:57:14,65,150.6,1.768892,1.172631,2.3875
2015-8-13 8:57:16,65,150.6,1.803301,1.080687,2.3875
2015-8-13 8:57:18,65,150.6,1.97535,1.597873,3.2775
2015-8-13 8:57:19,65,150.6,2.147398,1.85072,3.2775
2015-8-13 8:57:21,65,150.6,2.181808,1.827734,3.5
2015-8-13 8:57:22,65,150.5,2.181808,1.942664,3.5
2015-8-13 8:57:24,65,150.5,2.147398,2.161031,3.5
2015-8-13 8:57:26,65,150.5,2.078579,2.184017,3.5
2015-8-13 8:57:27,65,150.4,1.94094,2.184017,3.5
2015-8-13 8:57:29,65,150.4,1.814771,2.161031,3.5
2015-8-13 8:57:30,65,150.3,1.734482,2.126552,3.5
2015-8-13 8:57:32,65,150.3,1.872121,2.011622,3.5
2015-8-13 8:57:34,65,150.3,2.055639,1.862213,3.055
2015-8-13 8:57:35,65,150.2,2.112988,1.781762,3.055
2015-8-13 8:57:37,65,150.1,2.032699,1.839227,3.5
2015-8-13 8:57:38,65,150.1,1.95241,2.069087,3.5
2015-8-13 8:57:40,65,150,1.837711,2.184017,3.5
2015-8-13 8:57:42,65,150,1.745952,2.138045,3.5
2015-8-13 8:57:43,65,149.9,1.619783,2.034608,2.3875
2015-8-13 8:57:45,65,149.8,1.516554,1.954157,2.3875
2015-8-13 8:57:46,65,149.8,1.459205,1.862213,1.4975
2015-8-13 8:57:48,65,149.7,1.459205,1.839227,1.4975
2015-8-13 8:57:50,65,149.7,1.413326,1.758775,1.4975
2015-8-13 8:57:51,65,149.7,1.390386,1.689817,1.4975
2015-8-13 8:57:53,65,149.7,1.390386,1.620859,1.4975
2015-8-13 8:57:54,65,149.7,1.424795,1.563394,1.4975
2015-8-13 8:57:56,65,149.7,1.436265,1.528915,1.4975
2015-8-13 8:57:58,65,149.7,1.436265,1.505929,1.4975
2015-8-13 8:57:59,65,149.8,1.413326,1.505929,1.4975
2015-8-13 8:58:1,65,149.8,1.413326,1.459957,1.4975
2015-8-13 8:58:2,65,149.9,1.413326,1.436971,1.4975
2015-8-13 8:58:4,65,149.9,1.413326,1.436971,1.4975
2015-8-13 8:58:6,65,150,1.413326,1.448464,1.4975
2015-8-13 8:58:7,65,150.1,1.401856,1.448464,1.4975
2015-8-13 8:58:9,65,150.2,1.424795,1.448464,1.4975
2015-8-13 8:58:10,65,150.3,1.459205,1.436971,1.4975
2015-8-13 8:58:12,65,150.4,1.493615,1.425478,1.4975
2015-8-13 8:58:14,65,150.6,1.516554,1.402492,1.4975
2015-8-13 8:58:15,65,150.7,1.631253,1.413985,1.4975
2015-8-13 8:58:17,65,150.9,1.803301,1.402492,1.4975
2015-8-13 8:58:18,65,151,1.883591,1.436971,2.61
2015-8-13 8:58:20,64.9,151.2,1.94094,1.47145,2.61
2015-8-13 8:58:22,64.9,151.3,1.998289,1.528915,3.5
2015-8-13 8:58:23,64.9,151.5,1.94094,1.678324,3.5
2015-8-13 8:58:25,65,151.6,1.780362,1.885199,3.5
2015-8-13 8:58:26,64.9,151.7,1.573904,1.931171,3.5
2015-8-13 8:58:28,65,151.9,1.367446,1.908185,3.055
2015-8-13 8:58:30,65,152,1.424795,1.793254,3.055
2015-8-13 8:58:31,65,152.1,1.321566,1.632352,1.4975
2015-8-13 8:58:33,65,152.2,1.390386,1.551901,1.4975
2015-8-13 8:58:34,65,152.3,1.539494,1.517422,1.4975
2015-8-13 8:58:36,65,152.4,1.665663,1.425478,1.4975
2015-8-13 8:58:38,65,152.5,1.734482,1.379506,1.4975
2015-8-13 8:58:39,65,152.6,1.803301,1.436971,1.4975
2015-8-13 8:58:41,65,152.6,1.90653,1.436971,2.3875
2015-8-13 8:58:42,65,152.7,1.97535,1.356519,2.3875
2015-8-13 8:58:44,65,152.7,1.92947,1.517422,3.5
2015-8-13 8:58:46,64.9,152.8,1.860651,1.735789,3.5
2015-8-13 8:58:47,64.9,152.8,1.677133,1.908185,3.5
2015-8-13 8:58:49,64.9,152.8,1.516554,2.011622,3.5
2015-8-13 8:58:50,64.9,152.8,1.459205,1.908185,2.3875
2015-8-13 8:58:52,64.9,152.7,1.436265,1.781762,2.3875
2015-8-13 8:58:54,64.9,152.8,1.447735,1.655338,1.4975
2015-8-13 8:58:55,64.9,152.7,1.482145,1.58638,1.4975
2015-8-13 8:58:57,64.9,152.7,1.493615,1.540408,1.4975
2015-8-13 8:58:58,64.9,152.6,1.505085,1.517422,1.4975
2015-8-13 8:59:0,64.9,152.6,1.505085,1.482943,1.4975
2015-8-13 8:59:2,64.9,152.5,1.528024,1.47145,1.4975
2015-8-13 8:59:3,64.9,152.5,1.516554,1.459957,1.4975
2015-8-13 8:59:5,65,152.5,1.505085,1.482943,1.4975
2015-8-13 8:59:6,65,152.4,1.505085,1.505929,1.4975
2015-8-13 8:59:8,65,152.3,1.505085,1.540408,1.4975
2015-8-13 8:59:10,65,152.3,1.482145,1.517422,1.4975
2015-8-13 8:59:11,65,152.2,1.493615,1.517422,1.4975
2015-8-13 8:59:13,64.9,152.1,1.470675,1.540408,1.4975
2015-8-13 8:59:14,65,152.1,1.459205,1.517422,1.4975
2015-8-13 8:59:16,64.9,152,1.493615,1.517422,1.4975
2015-8-13 8:59:18,65,152,1.539494,1.517422,1.4975
2015-8-13 8:59:19,64.9,151.9,1.619783,1.517422,1.4975
2015-8-13 8:59:21,64.9,151.9,1.677133,1.505929,1.4975
2015-8-13 8:59:22,64.9,151.9,1.688603,1.505929,2.61
2015-8-13 8:59:24,64.9,151.8,1.688603,1.436971,2.61
2015-8-13 8:59:26,64.9,151.8,1.700073,1.402492,3.5
2015-8-13 8:59:27,64.9,151.7,1.711542,1.494436,3.5
2015-8-13 8:59:29,64.9,151.7,1.734482,1.620859,3.5
2015-8-13 8:59:30,65,151.7,1.849181,1.666831,3.5
2015-8-13 8:59:32,65,151.7,1.998289,1.666831,3.5
2015-8-13 8:59:34,65,151.7,2.124458,1.689817,3.5
2015-8-13 8:59:35,65,151.7,2.227687,1.793254,3.5
2015-8-13 8:59:37,65,151.7,2.273566,1.908185,3.5
2015-8-13 8:59:38,65,151.7,2.262097,2.103566,3.5
2015-8-13 8:59:40,65,151.7,2.227687,2.207004,3.5
2015-8-13 8:59:42,65,151.7,2.193277,2.298948,3.5
2015-8-13 8:59:43,65,151.7,2.124458,2.321934,3.5
2015-8-13 8:59:45,65,151.7,2.067109,2.275962,3.5
2015-8-13 8:59:46,65,151.8,1.95241,2.264469,3.5
2015-8-13 8:59:48,65,151.8,1.849181,2.195511,3.5
2015-8-13 8:59:50,65,151.8,1.791832,2.115059,3.5
2015-8-13 8:59:51,65,151.8,1.665663,2.011622,2.3875
2015-8-13 8:59:53,65,151.8,1.528024,1.908185,2.3875
2015-8-13 8:59:54,65,151.8,1.424795,1.804748,1.4975
2015-8-13 8:59:56,65,151.8,1.413326,1.839227,1.4975
2015-8-13 8:59:58,65,151.8,1.436265,1.839227,1.4975
2015-8-13 8:59:59,65,151.8,1.505085,1.747282,1.4975
